train/ent_coef_loss,eval/mean_reward,eval/mean_ep_length,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,time/total_timesteps,train/ent_coef,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes
1.1314611434936523,205.2465482,500.0,-24.323265075683594,561899,0.0003,2.6882271766662598,562000,0.01061240117996931,,,,,
,,,,,,,562000,,11,50661,500.0,244.20839578000002,1124
-0.09238338470458984,253.79384600000003,500.0,-22.965839385986328,562399,0.0003,1.6013529300689697,562500,0.010897386819124222,,,,,
-1.6387019157409668,432.80031820000005,500.0,-19.002079010009766,562899,0.0003,17.72184944152832,563000,0.010941393673419952,,,,,
-0.5344170331954956,277.1798576,500.0,-23.019927978515625,563399,0.0003,3.043245553970337,563500,0.01072225533425808,,,,,
1.2577288150787354,343.3474228,500.0,-21.80587387084961,563899,0.0003,1.6282384395599365,564000,0.010860721580684185,,,,,
,,,,,,,564000,,11,50847,500.0,245.75317521,1128
-1.4808701276779175,231.1309204,500.0,-20.747039794921875,564399,0.0003,1.2810797691345215,564500,0.01081640925258398,,,,,
-0.6566015481948853,231.30083380000002,500.0,-20.899372100830078,564899,0.0003,1.8345685005187988,565000,0.011054758913815022,,,,,
-1.2613166570663452,225.511074,500.0,-22.51091766357422,565399,0.0003,6.2430877685546875,565500,0.01114596426486969,,,,,
-1.6397770643234253,226.11834340000001,500.0,-21.665813446044922,565899,0.0003,2.0403590202331543,566000,0.010583571158349514,,,,,
,,,,,,,566000,,11,51031,500.0,241.59674198000008,1132
-0.520575761795044,218.12128519999996,500.0,-21.125198364257812,566399,0.0003,24.327543258666992,566500,0.010814228095114231,,,,,
0.1307935267686844,168.6671982,500.0,-20.445302963256836,566899,0.0003,0.996148943901062,567000,0.010781260207295418,,,,,
0.9631375074386597,145.1222378,500.0,-24.883928298950195,567399,0.0003,1.535853624343872,567500,0.010953265242278576,,,,,
0.00209200382232666,237.3578106,500.0,-25.29636001586914,567899,0.0003,1.3598610162734985,568000,0.010902469046413898,,,,,
,,,,,,,568000,,11,51212,500.0,244.98747459000003,1136
2.59952974319458,382.27954,500.0,-23.84246826171875,568399,0.0003,1.2226758003234863,568500,0.010837270878255367,,,,,
-0.057225048542022705,301.9306138,500.0,-22.01791763305664,568899,0.0003,1.4480302333831787,569000,0.010905022732913494,,,,,
1.6310185194015503,219.0249464,500.0,-22.752798080444336,569399,0.0003,1.138871192932129,569500,0.010691836476325989,,,,,
-0.7117258906364441,224.4059056,500.0,-22.000507354736328,569899,0.0003,4.420372486114502,570000,0.011109155602753162,,,,,
,,,,,,,570000,,11,51396,500.0,248.78356942000002,1140
0.20155523717403412,318.7395824,500.0,-22.663272857666016,570399,0.0003,6.872326850891113,570500,0.01102482620626688,,,,,
2.3642890453338623,302.4292104,500.0,-28.04953956604004,570899,0.0003,1.4759268760681152,571000,0.01078725140541792,,,,,
0.3231162428855896,325.0290932,500.0,-24.206268310546875,571399,0.0003,1.4312725067138672,571500,0.011071878485381603,,,,,
-0.15127994120121002,192.4841602,500.0,-22.022418975830078,571899,0.0003,2.3035428524017334,572000,0.011033809743821621,,,,,
,,,,,,,572000,,11,51580,500.0,251.13441429000002,1144
-0.3569501042366028,322.7871302,500.0,-24.142906188964844,572399,0.0003,1.2463476657867432,572500,0.011118944734334946,,,,,
-1.202829360961914,389.7128648,500.0,-23.57099723815918,572899,0.0003,2.992396354675293,573000,0.010825206525623798,,,,,
-1.8974794149398804,272.14290719999997,500.0,-21.655345916748047,573399,0.0003,1.4220614433288574,573500,0.011035898700356483,,,,,
-2.982326030731201,214.0751588,500.0,-21.601863861083984,573899,0.0003,1.0735678672790527,574000,0.011294279247522354,,,,,
,,,,,,,574000,,11,51765,500.0,259.46570407,1148
-0.43377184867858887,188.57487139999998,500.0,-23.955684661865234,574399,0.0003,1.8853240013122559,574500,0.010704804211854935,,,,,
1.3503988981246948,290.12175820000004,500.0,-22.82056427001953,574899,0.0003,1.2844998836517334,575000,0.01071943249553442,,,,,
-1.8078179359436035,169.1501758,500.0,-24.394147872924805,575399,0.0003,1.4589869976043701,575500,0.01106524933129549,,,,,
-1.783538818359375,285.2706292,500.0,-22.09300994873047,575899,0.0003,1.584465742111206,576000,0.010755442082881927,,,,,
,,,,,,,576000,,11,51947,500.0,254.01503476999997,1152
3.0457191467285156,263.78715359999995,500.0,-24.447284698486328,576399,0.0003,1.4617351293563843,576500,0.011212094686925411,,,,,
-1.781954288482666,254.3639568,500.0,-22.73868179321289,576899,0.0003,2.0292348861694336,577000,0.01119000930339098,,,,,
-0.8645626306533813,417.0890432,500.0,-21.21640396118164,577399,0.0003,1.753358244895935,577500,0.010747654363512993,,,,,
1.2955291271209717,205.792883,500.0,-22.282520294189453,577899,0.0003,1.151853084564209,578000,0.010649817995727062,,,,,
,,,,,,,578000,,11,52131,500.0,247.26712703,1156
-0.6017037034034729,329.0976294,500.0,-21.885696411132812,578399,0.0003,1.8631945848464966,578500,0.010852593928575516,,,,,
0.72160404920578,171.223072,500.0,-22.564895629882812,578899,0.0003,1.4019197225570679,579000,0.011163500137627125,,,,,
-1.2073532342910767,246.49644879999997,500.0,-24.557559967041016,579399,0.0003,3.006981372833252,579500,0.011477850377559662,,,,,
-0.3048439621925354,167.45401120000002,500.0,-22.89910125732422,579899,0.0003,1.1636574268341064,580000,0.011032757349312305,,,,,
,,,,,,,580000,,11,52316,500.0,248.85625675000003,1160
0.6876738667488098,243.53455280000003,500.0,-22.92491912841797,580399,0.0003,15.526422500610352,580500,0.010966884903609753,,,,,
-0.18409615755081177,264.7871844,500.0,-23.559722900390625,580899,0.0003,2.0605368614196777,581000,0.010995956137776375,,,,,
2.048868179321289,174.3923268,500.0,-22.06269645690918,581399,0.0003,1.230386734008789,581500,0.01106621976941824,,,,,
-0.6499271392822266,256.3564254,500.0,-24.076759338378906,581899,0.0003,2.53116512298584,582000,0.010736160911619663,,,,,
,,,,,,,582000,,11,52500,500.0,247.85786254,1164
-0.8334066867828369,223.83045079999997,500.0,-23.839519500732422,582399,0.0003,2.190403699874878,582500,0.0108755212277174,,,,,
2.092176675796509,225.7010084,500.0,-20.26536750793457,582899,0.0003,1.5308220386505127,583000,0.011020979844033718,,,,,
1.8692612648010254,125.39663440000001,500.0,-21.70248031616211,583399,0.0003,1.1550309658050537,583500,0.011384359560906887,,,,,
-0.983538031578064,338.0961464,500.0,-22.760494232177734,583899,0.0003,3.569777727127075,584000,0.011421403847634792,,,,,
,,,,,,,584000,,11,52682,500.0,258.35146011000006,1168
0.05020403861999512,315.7314904,500.0,-25.54541778564453,584399,0.0003,1.6641051769256592,584500,0.011198262684047222,,,,,
0.021372199058532715,147.36296,500.0,-26.876956939697266,584899,0.0003,3.7438082695007324,585000,0.011282453313469887,,,,,
-0.23984038829803467,294.9049204,500.0,-24.781131744384766,585399,0.0003,1.0334162712097168,585500,0.01126598659902811,,,,,
0.17155170440673828,95.89412659999999,500.0,-26.108642578125,585899,0.0003,2.6865274906158447,586000,0.011272972449660301,,,,,
,,,,,,,586000,,11,52864,500.0,264.54561157,1172
-1.6632217168807983,329.1707268,500.0,-23.62661361694336,586399,0.0003,1.2182445526123047,586500,0.011659055948257446,,,,,
-2.2402446269989014,332.6171638,500.0,-20.84243392944336,586899,0.0003,1.4035093784332275,587000,0.011534510180354118,,,,,
-2.0207953453063965,225.6750182,500.0,-22.781694412231445,587399,0.0003,3.63531494140625,587500,0.010723932646214962,,,,,
3.9855613708496094,237.3163676,500.0,-24.408935546875,587899,0.0003,1.7382588386535645,588000,0.011380646377801895,,,,,
,,,,,,,588000,,11,53048,500.0,267.71433003,1176
-0.8131564259529114,258.12667980000003,500.0,-25.193775177001953,588399,0.0003,2.892300605773926,588500,0.011405560187995434,,,,,
1.1402162313461304,370.09657839999994,500.0,-24.683494567871094,588899,0.0003,4.831698417663574,589000,0.01113967876881361,,,,,
-1.2472398281097412,230.94484240000003,500.0,-23.728038787841797,589399,0.0003,1.7729461193084717,589500,0.010925471782684326,,,,,
-0.12430822849273682,236.1625496,500.0,-24.912025451660156,589899,0.0003,1.4393208026885986,590000,0.011218095198273659,,,,,
,,,,,,,590000,,11,53231,500.0,270.97768593000006,1180
-0.02146834135055542,239.6757968,500.0,-20.761951446533203,590399,0.0003,1.760955572128296,590500,0.011333013884723186,,,,,
-1.6627211570739746,318.56335780000006,500.0,-26.09442901611328,590899,0.0003,2.1460647583007812,591000,0.011219978332519531,,,,,
0.07293760776519775,163.9963428,500.0,-23.733978271484375,591399,0.0003,4.290534973144531,591500,0.010973909869790077,,,,,
0.3698212504386902,335.9774956,500.0,-23.645292282104492,591899,0.0003,1.9671010971069336,592000,0.011529715731739998,,,,,
,,,,,,,592000,,11,53413,500.0,274.27900462,1184
0.30974817276000977,457.9255772,500.0,-22.962631225585938,592399,0.0003,1.5418627262115479,592500,0.011180931702256203,,,,,
-1.3372384309768677,158.26941159999998,500.0,-22.11640167236328,592899,0.0003,1.3168619871139526,593000,0.011135132052004337,,,,,
-1.945868968963623,377.6867042,500.0,-21.09585189819336,593399,0.0003,1.2629148960113525,593500,0.010862772352993488,,,,,
-2.2854130268096924,287.13891820000003,500.0,-23.275663375854492,593899,0.0003,2.5231831073760986,594000,0.011096646077930927,,,,,
,,,,,,,594000,,11,53596,500.0,271.76976734000004,1188
-1.4887292385101318,471.9620272,500.0,-25.736080169677734,594399,0.0003,2.4570446014404297,594500,0.01148073561489582,,,,,
-0.12862753868103027,170.17975420000002,500.0,-24.56194305419922,594899,0.0003,2.00028920173645,595000,0.011319262906908989,,,,,
-0.7087308764457703,370.5287464,500.0,-23.98192024230957,595399,0.0003,1.7590484619140625,595500,0.011532480828464031,,,,,
-0.035339951515197754,396.1771696,500.0,-22.035877227783203,595899,0.0003,1.9996916055679321,596000,0.011282367631793022,,,,,
,,,,,,,596000,,11,53780,500.0,276.03471047,1192
1.3151006698608398,241.59520899999998,500.0,-24.217531204223633,596399,0.0003,16.011455535888672,596500,0.011186792515218258,,,,,
-0.6497335433959961,407.98595979999993,500.0,-22.80916976928711,596899,0.0003,3.2675442695617676,597000,0.011430551297962666,,,,,
-2.5449397563934326,161.006137,500.0,-22.840906143188477,597399,0.0003,1.2799646854400635,597500,0.01109711080789566,,,,,
0.15431267023086548,135.979848,500.0,-26.274526596069336,597899,0.0003,1.19710373878479,598000,0.011395917274057865,,,,,
,,,,,,,598000,,11,53963,500.0,279.49696448,1196
-0.5300609469413757,236.31431239999998,500.0,-23.134063720703125,598399,0.0003,1.3068180084228516,598500,0.011567337438464165,,,,,
1.1558717489242554,167.8960642,500.0,-21.829952239990234,598899,0.0003,1.8834166526794434,599000,0.011422945186495781,,,,,
0.7606127262115479,215.9900706,500.0,-25.346572875976562,599399,0.0003,1.9548580646514893,599500,0.011628065258264542,,,,,
0.7852249145507812,200.1485126,500.0,-24.187374114990234,599899,0.0003,2.9830589294433594,600000,0.01121537759900093,,,,,
,,,,,,,600000,,11,54145,500.0,276.39534906,1200
2.267861843109131,201.44199160000002,500.0,-27.236303329467773,600399,0.0003,1.3196860551834106,600500,0.012059765867888927,,,,,
-0.6445779204368591,333.84842399999997,500.0,-21.438491821289062,600899,0.0003,1.0337896347045898,601000,0.011913151480257511,,,,,
0.6554746031761169,213.1194618,500.0,-23.407928466796875,601399,0.0003,1.925559639930725,601500,0.011301503516733646,,,,,
0.36487746238708496,207.1655756,500.0,-26.320594787597656,601899,0.0003,2.331106185913086,602000,0.011412573978304863,,,,,
,,,,,,,602000,,11,54328,500.0,273.41231557000003,1204
1.2711049318313599,202.0606702,500.0,-24.711809158325195,602399,0.0003,2.036703586578369,602500,0.011637893505394459,,,,,
0.5281019806861877,216.47982459999997,500.0,-22.800384521484375,602899,0.0003,1.6945552825927734,603000,0.011877603828907013,,,,,
-0.0419350266456604,394.2838378,500.0,-25.46660041809082,603399,0.0003,23.611114501953125,603500,0.012063194066286087,,,,,
-1.6087597608566284,233.88585319999999,500.0,-24.449275970458984,603899,0.0003,9.932004928588867,604000,0.011708400212228298,,,,,
,,,,,,,604000,,11,54509,500.0,276.90929371000004,1208
1.1033470630645752,229.99228540000004,500.0,-26.563608169555664,604399,0.0003,4.839910507202148,604500,0.011524702422320843,,,,,
-0.28906095027923584,239.5153598,500.0,-24.332088470458984,604899,0.0003,1.6222254037857056,605000,0.011311245150864124,,,,,
0.5824095010757446,200.51843560000003,500.0,-23.22572135925293,605399,0.0003,2.2520241737365723,605500,0.01168737094849348,,,,,
0.3482288122177124,233.10063680000002,500.0,-23.957378387451172,605899,0.0003,1.9088389873504639,606000,0.011460252106189728,,,,,
,,,,,,,606000,,11,54688,500.0,283.49170842,1212
-2.9268441200256348,338.60767020000003,500.0,-25.97134780883789,606399,0.0003,1.5816683769226074,606500,0.011367624625563622,,,,,
-0.49854016304016113,324.48341700000003,500.0,-23.13814353942871,606899,0.0003,1.4296907186508179,607000,0.011337023228406906,,,,,
-0.9582405090332031,318.883463,500.0,-23.08449935913086,607399,0.0003,2.2552602291107178,607500,0.011656670831143856,,,,,
-1.1702605485916138,224.69819139999998,500.0,-25.01814842224121,607899,0.0003,1.6854593753814697,608000,0.011694066226482391,,,,,
,,,,,,,608000,,11,54871,500.0,278.90833485999997,1216
-1.2908127307891846,404.047899,500.0,-23.73149299621582,608399,0.0003,1.6724361181259155,608500,0.011489542201161385,,,,,
0.56072998046875,401.6607954,500.0,-26.543075561523438,608899,0.0003,7.229766845703125,609000,0.011549049988389015,,,,,
1.4741179943084717,375.02937760000003,500.0,-28.628074645996094,609399,0.0003,2.172292470932007,609500,0.011294031515717506,,,,,
0.1956174373626709,343.4678314,500.0,-26.183012008666992,609899,0.0003,1.4929522275924683,610000,0.011453133076429367,,,,,
,,,,,,,610000,,11,55055,500.0,280.16935901,1220
1.0513328313827515,353.91088320000006,500.0,-26.206584930419922,610399,0.0003,2.0916261672973633,610500,0.01156703382730484,,,,,
-0.17546166479587555,184.4306776,500.0,-24.402088165283203,610899,0.0003,1.263413906097412,611000,0.011455864645540714,,,,,
0.20292556285858154,325.05583060000004,500.0,-25.906597137451172,611399,0.0003,1.8485543727874756,611500,0.011268001049757004,,,,,
-1.1282798051834106,348.2352498,500.0,-21.94842529296875,611899,0.0003,1.6841247081756592,612000,0.0115733677521348,,,,,
,,,,,,,612000,,11,55239,500.0,286.29635525000003,1224
2.6037940979003906,161.05467160000003,500.0,-23.431880950927734,612399,0.0003,1.4775640964508057,612500,0.011892231181263924,,,,,
-3.0609991550445557,457.7785344,500.0,-22.744171142578125,612899,0.0003,1.351457118988037,613000,0.012245263904333115,,,,,
0.9405361413955688,464.670209,500.0,-24.137556076049805,613399,0.0003,1.9243042469024658,613500,0.01186334528028965,,,,,
0.1363539695739746,171.57200699999999,500.0,-24.59588050842285,613899,0.0003,1.8255547285079956,614000,0.011457481421530247,,,,,
,,,,,,,614000,,11,55421,500.0,290.5056414,1228
1.966150164604187,245.65873000000002,500.0,-24.66751480102539,614399,0.0003,3.8218064308166504,614500,0.011333721689879894,,,,,
2.0387613773345947,355.8555158,500.0,-25.248897552490234,614899,0.0003,24.159141540527344,615000,0.01175705622881651,,,,,
-2.181276321411133,178.1180356,500.0,-24.32544708251953,615399,0.0003,2.2288994789123535,615500,0.012021143920719624,,,,,
-0.35270553827285767,313.3401408,500.0,-22.857749938964844,615899,0.0003,2.8212270736694336,616000,0.011819647625088692,,,,,
,,,,,,,616000,,11,55604,500.0,289.06903092,1232
0.28826916217803955,105.21970019999999,500.0,-25.221485137939453,616399,0.0003,2.7098827362060547,616500,0.011952064000070095,,,,,
1.976101040840149,446.47998820000004,500.0,-25.373943328857422,616899,0.0003,39.291175842285156,617000,0.011979429051280022,,,,,
0.8325761556625366,383.9256606,500.0,-26.05831527709961,617399,0.0003,6.791951656341553,617500,0.011908164247870445,,,,,
2.7508907318115234,270.8981628,500.0,-24.633459091186523,617899,0.0003,2.605282783508301,618000,0.011791320517659187,,,,,
,,,,,,,618000,,11,55784,500.0,287.91597956000004,1236
-1.5279111862182617,91.252544,500.0,-23.91883087158203,618399,0.0003,1.277808427810669,618500,0.01184894610196352,,,,,
-0.4114159345626831,288.9184598,500.0,-24.674882888793945,618899,0.0003,1.3928368091583252,619000,0.011644183658063412,,,,,
-0.45916295051574707,240.9860574,500.0,-26.367961883544922,619399,0.0003,2.4310197830200195,619500,0.011830107308924198,,,,,
4.834237098693848,166.0704898,500.0,-27.867050170898438,619899,0.0003,2.003812313079834,620000,0.011490878649055958,,,,,
,,,,,,,620000,,11,55967,500.0,288.32659928,1240
-1.8168015480041504,207.84673600000002,500.0,-24.716064453125,620399,0.0003,4.361148834228516,620500,0.011590305715799332,,,,,
2.147829055786133,414.04630260000005,500.0,-30.50677490234375,620899,0.0003,1.2568703889846802,621000,0.01148541085422039,,,,,
1.2319881916046143,274.1577888,500.0,-25.4366455078125,621399,0.0003,2.98805570602417,621500,0.011618636548519135,,,,,
1.6156096458435059,286.1880188,500.0,-25.57577133178711,621899,0.0003,3.088350296020508,622000,0.011626667343080044,,,,,
,,,,,,,622000,,11,56151,500.0,290.76083546,1244
-1.6836596727371216,424.0466826,500.0,-20.730113983154297,622399,0.0003,2.133408546447754,622500,0.012229911051690578,,,,,
0.841457724571228,189.8108058,500.0,-28.62125015258789,622899,0.0003,1.492964506149292,623000,0.01197957806289196,,,,,
-0.25420281291007996,411.4549724,500.0,-25.217422485351562,623399,0.0003,1.6080796718597412,623500,0.011417227797210217,,,,,
0.6542342901229858,334.36361980000004,500.0,-25.062036514282227,623899,0.0003,1.3454164266586304,624000,0.011457775719463825,,,,,
,,,,,,,624000,,11,56334,500.0,290.52357951,1248
-0.7128068208694458,274.40391139999997,500.0,-25.11972427368164,624399,0.0003,1.4143505096435547,624500,0.011530390940606594,,,,,
0.8498814105987549,253.121248,500.0,-26.070825576782227,624899,0.0003,1.957911729812622,625000,0.011795482598245144,,,,,
1.432074785232544,241.0560414,500.0,-26.01276397705078,625399,0.0003,2.791492462158203,625500,0.011561017483472824,,,,,
-0.17138594388961792,454.73551799999996,500.0,-26.44265365600586,625899,0.0003,1.9271425008773804,626000,0.01210994552820921,,,,,
,,,,,,,626000,,11,56519,500.0,297.1191233800001,1252
1.922208547592163,422.3949904,500.0,-27.070270538330078,626399,0.0003,1.8967465162277222,626500,0.011512777768075466,,,,,
3.183736801147461,273.27900719999997,500.0,-26.187301635742188,626899,0.0003,1.9434901475906372,627000,0.011711538769304752,,,,,
-0.9941750764846802,339.53190720000003,500.0,-25.6457462310791,627399,0.0003,1.591996192932129,627500,0.01168113760650158,,,,,
-0.048262596130371094,356.921259,500.0,-25.108341217041016,627899,0.0003,2.1708905696868896,628000,0.011420352384448051,,,,,
,,,,,,,628000,,11,56705,500.0,300.79605843,1256
0.7954986095428467,293.4650718,500.0,-27.70459747314453,628399,0.0003,30.47382354736328,628500,0.011602398939430714,,,,,
3.022622585296631,243.6616152,500.0,-24.789997100830078,628899,0.0003,4.873189926147461,629000,0.011810306459665298,,,,,
2.062039613723755,206.68310540000002,500.0,-24.586589813232422,629399,0.0003,1.346137523651123,629500,0.011429945938289165,,,,,
0.035556256771087646,138.06375880000002,500.0,-25.079126358032227,629899,0.0003,2.221879005432129,630000,0.011869269423186779,,,,,
,,,,,,,630000,,11,56888,500.0,300.63463479,1260
-2.6784861087799072,361.7041884,500.0,-26.853816986083984,630399,0.0003,21.545455932617188,630500,0.012146808207035065,,,,,
1.796432375907898,231.49477540000004,500.0,-24.780807495117188,630899,0.0003,1.7584240436553955,631000,0.01206342875957489,,,,,
-0.638482928276062,275.69974740000004,500.0,-28.323528289794922,631399,0.0003,2.2721564769744873,631500,0.011688491329550743,,,,,
-0.12640416622161865,310.6474596,500.0,-26.531124114990234,631899,0.0003,25.676395416259766,632000,0.011640324257314205,,,,,
,,,,,,,632000,,11,57073,500.0,300.69385909,1264
-0.8616628050804138,396.5631652,500.0,-25.08652114868164,632399,0.0003,2.724872350692749,632500,0.011516407132148743,,,,,
-1.722684383392334,271.395755,500.0,-26.463163375854492,632899,0.0003,1.1287615299224854,633000,0.01207468006759882,,,,,
0.15194612741470337,314.49940019999997,500.0,-28.25118064880371,633399,0.0003,1.3888206481933594,633500,0.011772080324590206,,,,,
0.9124335050582886,273.063125,500.0,-27.974428176879883,633899,0.0003,1.713242769241333,634000,0.01204556506127119,,,,,
,,,,,,,634000,,11,57255,500.0,298.88348732000003,1268
-1.504669427871704,415.29910980000005,500.0,-24.725875854492188,634399,0.0003,26.594318389892578,634500,0.011943046003580093,,,,,
-1.9193084239959717,256.3226846,500.0,-24.562694549560547,634899,0.0003,1.4558391571044922,635000,0.011972399428486824,,,,,
3.2290146350860596,360.40048379999996,500.0,-24.719940185546875,635399,0.0003,1.7432787418365479,635500,0.012126107700169086,,,,,
-0.053955286741256714,338.5920564,500.0,-27.084341049194336,635899,0.0003,3.707627296447754,636000,0.01192806102335453,,,,,
,,,,,,,636000,,11,57438,500.0,301.88138606,1272
-0.5604307055473328,351.9406502,500.0,-25.975692749023438,636399,0.0003,1.554924488067627,636500,0.011867249384522438,,,,,
-0.013116180896759033,325.69632820000004,500.0,-27.19821548461914,636899,0.0003,1.796505093574524,637000,0.012102821841835976,,,,,
2.0003418922424316,415.1484224000001,500.0,-29.94045639038086,637399,0.0003,2.826941967010498,637500,0.012084783054888248,,,,,
0.1173950731754303,406.9565936,500.0,-27.17511749267578,637899,0.0003,1.5936436653137207,638000,0.012166371569037437,,,,,
,,,,,,,638000,,11,57621,500.0,298.44245429,1276
-1.4897879362106323,200.215625,500.0,-25.788597106933594,638399,0.0003,5.021251678466797,638500,0.012443295679986477,,,,,
0.4228353500366211,342.087702,500.0,-25.746902465820312,638899,0.0003,1.5274860858917236,639000,0.012062261812388897,,,,,
1.878403663635254,394.7884486,500.0,-28.594585418701172,639399,0.0003,3.1826066970825195,639500,0.012221265584230423,,,,,
0.7782816886901855,297.8180994,500.0,-28.071796417236328,639899,0.0003,33.66839599609375,640000,0.012091654352843761,,,,,
,,,,,,,640000,,11,57803,500.0,306.76253011999995,1280
-0.16152364015579224,366.3407946,500.0,-24.34410858154297,640399,0.0003,2.785719633102417,640500,0.011669361963868141,,,,,
2.5655300617218018,207.80253520000002,500.0,-30.643112182617188,640899,0.0003,5.010839939117432,641000,0.011986217461526394,,,,,
0.3005021810531616,140.3784828,500.0,-28.307321548461914,641399,0.0003,1.9228835105895996,641500,0.012060852721333504,,,,,
-1.126960039138794,209.08928020000002,500.0,-27.04264259338379,641899,0.0003,24.139156341552734,642000,0.012363670393824577,,,,,
,,,,,,,642000,,11,57986,500.0,311.62275156000004,1284
1.0848206281661987,276.7365262,500.0,-28.43825912475586,642399,0.0003,1.521244764328003,642500,0.012112284079194069,,,,,
2.027141571044922,239.12366159999996,500.0,-30.415157318115234,642899,0.0003,1.8635618686676025,643000,0.012301172129809856,,,,,
2.0165212154388428,282.6323764,500.0,-29.106714248657227,643399,0.0003,2.35839581489563,643500,0.01291001494973898,,,,,
0.5803685784339905,347.29495699999995,500.0,-27.772899627685547,643899,0.0003,2.30703067779541,644000,0.01296844333410263,,,,,
,,,,,,,644000,,11,58170,500.0,319.89726296000003,1288
-0.5383366346359253,285.5762816,500.0,-25.902341842651367,644399,0.0003,1.7798100709915161,644500,0.012841582298278809,,,,,
-0.5241388082504272,256.9686072,500.0,-30.477415084838867,644899,0.0003,1.5558629035949707,645000,0.012758963741362095,,,,,
1.3932790756225586,214.82451419999998,500.0,-27.977310180664062,645399,0.0003,7.7820210456848145,645500,0.012502241879701614,,,,,
1.2648195028305054,322.50420399999996,500.0,-29.908172607421875,645899,0.0003,5.466058731079102,646000,0.01194838434457779,,,,,
,,,,,,,646000,,11,58354,500.0,319.14325877,1292
-1.6898987293243408,259.36866840000005,500.0,-31.36810302734375,646399,0.0003,7.230567932128906,646500,0.012385088950395584,,,,,
-0.17870524525642395,212.9970886,500.0,-26.870071411132812,646899,0.0003,1.7114672660827637,647000,0.012625263072550297,,,,,
0.03856606036424637,351.4622534,500.0,-27.872177124023438,647399,0.0003,2.242548942565918,647500,0.012912742793560028,,,,,
-1.278598666191101,258.240696,500.0,-30.01508140563965,647899,0.0003,1.8407387733459473,648000,0.013181217946112156,,,,,
,,,,,,,648000,,11,58536,500.0,310.51525236000003,1296
0.25651815533638,472.7340854,500.0,-30.1795654296875,648399,0.0003,30.017013549804688,648500,0.012875249609351158,,,,,
2.3827154636383057,332.83512920000004,500.0,-26.2793025970459,648899,0.0003,2.107743263244629,649000,0.012575825676321983,,,,,
1.9433578252792358,392.29667059999997,500.0,-29.603679656982422,649399,0.0003,1.8278281688690186,649500,0.012426012195646763,,,,,
-2.819690227508545,373.251972,500.0,-24.686561584472656,649899,0.0003,2.560157299041748,650000,0.01256028562784195,,,,,
,,,,,,,650000,,11,58720,500.0,315.90433368000004,1300
-0.9637728929519653,342.9449114,500.0,-27.021621704101562,650399,0.0003,45.994266510009766,650500,0.012995724566280842,,,,,
-0.32179713249206543,298.06223459999995,500.0,-29.133731842041016,650899,0.0003,1.5746827125549316,651000,0.012680413201451302,,,,,
-1.3493475914001465,329.83518300000003,500.0,-28.316242218017578,651399,0.0003,3.3880977630615234,651500,0.013226335868239403,,,,,
0.6055405735969543,253.84646239999998,500.0,-27.9483642578125,651899,0.0003,2.233872890472412,652000,0.012847119010984898,,,,,
,,,,,,,652000,,11,58905,500.0,321.39348513999994,1304
1.024636149406433,383.3848602,500.0,-28.907821655273438,652399,0.0003,3.9734559059143066,652500,0.012762626633048058,,,,,
0.5707000494003296,463.71774099999993,500.0,-28.329723358154297,652899,0.0003,2.6882052421569824,653000,0.012548109516501427,,,,,
0.5339674353599548,421.7974662,500.0,-28.47198486328125,653399,0.0003,7.777107238769531,653500,0.012427344918251038,,,,,
2.032576560974121,364.4311096,500.0,-28.403316497802734,653899,0.0003,1.7672512531280518,654000,0.01278495043516159,,,,,
,,,,,,,654000,,11,59088,500.0,323.46242536,1308
3.224731683731079,318.5098938,500.0,-29.202987670898438,654399,0.0003,1.872393012046814,654500,0.013043615035712719,,,,,
-2.890418767929077,241.880472,500.0,-31.1711483001709,654899,0.0003,1.653781533241272,655000,0.013415914960205555,,,,,
1.138261079788208,344.27747439999996,500.0,-29.348304748535156,655399,0.0003,1.6910626888275146,655500,0.012952943332493305,,,,,
-1.9172433614730835,416.3931876,500.0,-30.976076126098633,655899,0.0003,2.276217460632324,656000,0.012810593470931053,,,,,
,,,,,,,656000,,11,59272,500.0,317.01456307,1312
-0.9228047132492065,274.79659419999996,500.0,-28.7373104095459,656399,0.0003,1.9705474376678467,656500,0.012759437784552574,,,,,
0.3876168727874756,233.42735979999998,500.0,-29.19229507446289,656899,0.0003,1.5831892490386963,657000,0.013056247495114803,,,,,
-1.3864351511001587,248.5043114,500.0,-29.644933700561523,657399,0.0003,2.60159969329834,657500,0.012915150262415409,,,,,
-0.004233598709106445,382.0452316,500.0,-29.260589599609375,657899,0.0003,1.9705866575241089,658000,0.012915987521409988,,,,,
,,,,,,,658000,,11,59454,500.0,323.83139417999996,1316
-1.1855041980743408,326.83852260000003,500.0,-28.8133602142334,658399,0.0003,2.531012535095215,658500,0.01247547846287489,,,,,
-0.5742920637130737,164.98511200000002,500.0,-30.662628173828125,658899,0.0003,8.824516296386719,659000,0.013070892542600632,,,,,
-0.9415513277053833,388.09762140000004,500.0,-28.91141128540039,659399,0.0003,2.3912973403930664,659500,0.013504725880920887,,,,,
0.3054879903793335,402.0765998,500.0,-31.167526245117188,659899,0.0003,2.695430040359497,660000,0.01308505330234766,,,,,
,,,,,,,660000,,11,59638,500.0,329.14671724000004,1320
