time/total_timesteps,eval/mean_ep_length,train/n_updates,train/ent_coef_loss,train/learning_rate,train/actor_loss,eval/mean_reward,train/ent_coef,train/critic_loss,rollout/ep_rew_mean,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean
93500,500.0,93399,0.7276161909103394,0.0003,-10.86062240600586,14.9346634,0.0034436227288097143,0.08945740759372711,,,,,
94000,500.0,93899,-1.7025295495986938,0.0003,-11.026405334472656,13.296508399999999,0.003380392212420702,0.04688132926821709,,,,,
94000,,,,,,,,,4.0021119800000005,188,11,8285,500.0
94500,500.0,94399,4.007212162017822,0.0003,-10.622367858886719,10.843612400000001,0.003358494723215699,0.28408578038215637,,,,,
95000,500.0,94899,-1.245107889175415,0.0003,-10.52406120300293,3.5881132,0.0033688065595924854,0.08612644672393799,,,,,
95500,500.0,95399,0.13890522718429565,0.0003,-10.354114532470703,5.253547200000001,0.003322287229821086,0.3103691041469574,,,,,
96000,500.0,95899,-1.2593446969985962,0.0003,-10.235437393188477,14.748288800000001,0.0032663738820701838,0.46758341789245605,,,,,
96000,,,,,,,,,3.8631766000000005,192,11,8462,500.0
96500,500.0,96399,3.3250651359558105,0.0003,-10.210229873657227,5.2041154,0.0031569432467222214,0.050220977514982224,,,,,
97000,500.0,96899,4.979731559753418,0.0003,-10.10142993927002,4.2841819999999995,0.0032033934257924557,0.3525415062904358,,,,,
97500,500.0,97399,-0.9397933483123779,0.0003,-10.128793716430664,3.6669404,0.0032438705675303936,0.06180722638964653,,,,,
98000,500.0,97899,-1.9400907754898071,0.0003,-9.762754440307617,1.5933336,0.0032197057735174894,0.5019382834434509,,,,,
98000,,,,,,,,,4.148325750000001,196,11,8639,500.0
98500,500.0,98399,0.5250563621520996,0.0003,-9.828451156616211,5.8407538,0.0030518074054270983,0.04344828426837921,,,,,
99000,500.0,98899,2.2270073890686035,0.0003,-9.547053337097168,4.4420862,0.0031260058749467134,0.04577760398387909,,,,,
99500,500.0,99399,-1.120997428894043,0.0003,-9.440267562866211,5.270582800000001,0.002953431336209178,0.05257709324359894,,,,,
100000,500.0,99899,2.9916207790374756,0.0003,-9.323610305786133,5.6279898,0.0029596879612654448,0.07410113513469696,,,,,
100000,,,,,,,,,4.31741392,200,11,8814,500.0
100500,500.0,100399,-0.20972669124603271,0.0003,-9.349308013916016,10.383061000000001,0.0028924173675477505,0.04230654984712601,,,,,
101000,500.0,100899,-3.0225107669830322,0.0003,-9.156136512756348,7.724622600000001,0.0028924935031682253,0.04993676394224167,,,,,
101500,500.0,101399,-0.8981310129165649,0.0003,-8.94163703918457,3.3299838,0.0028763781301677227,0.038997914642095566,,,,,
102000,500.0,101899,-0.6691495776176453,0.0003,-9.079778671264648,2.1040916,0.0028702712152153254,0.04239988327026367,,,,,
102000,,,,,,,,,4.33109472,204,11,8990,500.0
102500,500.0,102399,-2.2872159481048584,0.0003,-8.847827911376953,10.0023402,0.002841976471245289,0.037954241037368774,,,,,
103000,500.0,102899,3.2429981231689453,0.0003,-8.792768478393555,4.8394341999999995,0.002723507583141327,0.05067286640405655,,,,,
103500,500.0,103399,3.690120220184326,0.0003,-8.752371788024902,3.5353456000000003,0.0027136632706969976,0.03795928135514259,,,,,
104000,500.0,103899,1.9963942766189575,0.0003,-8.540504455566406,2.2974927999999997,0.002674359129741788,0.17598652839660645,,,,,
104000,,,,,,,,,4.50324162,208,11,9166,500.0
104500,500.0,104399,0.056432366371154785,0.0003,-8.593606948852539,4.727837,0.0025897982995957136,0.06010562926530838,,,,,
105000,500.0,104899,-3.651390552520752,0.0003,-8.338004112243652,14.4308462,0.002601165557280183,0.02982133999466896,,,,,
105500,500.0,105399,0.971806526184082,0.0003,-8.361305236816406,4.0146492,0.002534322440624237,0.03493025153875351,,,,,
106000,500.0,105899,-0.7566553950309753,0.0003,-8.454972267150879,7.541375,0.002631730865687132,0.034290581941604614,,,,,
106000,,,,,,,,,4.56545202,212,11,9340,500.0
106500,500.0,106399,-3.3149466514587402,0.0003,-8.395909309387207,12.3496032,0.002572657773271203,0.15309785306453705,,,,,
107000,500.0,106899,2.3761863708496094,0.0003,-8.251484870910645,27.890621399999997,0.0024925842881202698,0.04384853318333626,,,,,
107500,500.0,107399,0.8865221738815308,0.0003,-8.183089256286621,40.6302158,0.002478480339050293,0.03545190393924713,,,,,
108000,500.0,107899,-1.668579339981079,0.0003,-8.068113327026367,18.621564799999998,0.00251145102083683,0.14418935775756836,,,,,
108000,,,,,,,,,5.11959495,216,11,9516,500.0
108500,500.0,108399,-0.6971226930618286,0.0003,-7.773335933685303,44.86243940000001,0.0024962250608950853,0.02964039333164692,,,,,
109000,500.0,108899,2.573864221572876,0.0003,-7.877567291259766,32.781120200000004,0.0024748914875090122,0.0589202456176281,,,,,
109500,500.0,109399,-2.365954637527466,0.0003,-7.650537490844727,16.4695076,0.0024658385664224625,0.030544010922312737,,,,,
110000,500.0,109899,-2.068633556365967,0.0003,-7.631060600280762,9.7224098,0.002492660190910101,0.03654045984148979,,,,,
110000,,,,,,,,,5.583284469999999,220,11,9692,500.0
110500,500.0,110399,-0.7257663607597351,0.0003,-7.758669853210449,7.6372165999999995,0.00252398825250566,0.0438208281993866,,,,,
111000,500.0,110899,-0.1800110936164856,0.0003,-7.633990287780762,14.667403400000001,0.0024802680127322674,0.0776829719543457,,,,,
111500,500.0,111399,-2.368513822555542,0.0003,-7.5629072189331055,9.7708504,0.0024688413832336664,0.2038997858762741,,,,,
112000,500.0,111899,2.441537857055664,0.0003,-7.5157012939453125,12.847856400000001,0.0024649971164762974,0.026820294559001923,,,,,
112000,,,,,,,,,5.970392009999999,224,11,9871,500.0
112500,500.0,112399,2.07171368598938,0.0003,-7.422833442687988,28.650446600000002,0.0023878109641373158,0.0326293408870697,,,,,
113000,500.0,112899,-2.693039894104004,0.0003,-7.580028533935547,10.7643768,0.002348525682464242,0.027152977883815765,,,,,
113500,500.0,113399,0.08353334665298462,0.0003,-7.279577732086182,24.563314400000003,0.002298892242833972,0.02266616001725197,,,,,
114000,500.0,113899,-1.8052494525909424,0.0003,-7.250405788421631,18.915638,0.0023424383252859116,0.0300021693110466,,,,,
114000,,,,,,,,,6.901155029999999,228,11,10047,500.0
114500,500.0,114399,3.2561230659484863,0.0003,-7.223907470703125,27.479657200000002,0.0023053535260260105,0.02492382936179638,,,,,
115000,500.0,114899,3.725459098815918,0.0003,-7.010149955749512,8.075522000000001,0.0023261783644557,0.02125132456421852,,,,,
115500,500.0,115399,-2.744475841522217,0.0003,-7.026739597320557,7.3040064000000005,0.002332477131858468,0.03730716556310654,,,,,
116000,500.0,115899,-2.2595415115356445,0.0003,-7.217653274536133,11.871597,0.002304235938936472,0.031511854380369186,,,,,
116000,,,,,,,,,7.574486059999999,232,11,10223,500.0
116500,500.0,116399,-3.2111024856567383,0.0003,-7.245431900024414,25.8237002,0.0022475370205938816,0.20798078179359436,,,,,
117000,500.0,116899,-0.15545684099197388,0.0003,-7.125807762145996,19.686060599999998,0.0023030396550893784,0.024593064561486244,,,,,
117500,500.0,117399,1.9405797719955444,0.0003,-7.014585018157959,25.87742,0.0022885913494974375,0.018333502113819122,,,,,
118000,500.0,117899,2.2090444564819336,0.0003,-6.977503776550293,70.4997142,0.0023488819133490324,0.03128618746995926,,,,,
118000,,,,,,,,,8.142409279999999,236,11,10401,500.0
118500,500.0,118399,1.9776312112808228,0.0003,-6.992191314697266,27.9710746,0.002279594074934721,0.021165620535612106,,,,,
119000,500.0,118899,-0.29731959104537964,0.0003,-6.827150821685791,14.4184744,0.002272607758641243,0.08801614493131638,,,,,
119500,500.0,119399,1.6477108001708984,0.0003,-6.720349311828613,39.7906906,0.0023168467450886965,0.03310389816761017,,,,,
120000,500.0,119899,-1.604339361190796,0.0003,-7.010395050048828,23.2252312,0.0022855116985738277,0.02755296230316162,,,,,
120000,,,,,,,,,8.70460813,240,11,10577,500.0
120500,500.0,120399,2.8671669960021973,0.0003,-6.769908428192139,16.4735902,0.0023131936322897673,0.16788765788078308,,,,,
121000,500.0,120899,-2.4162988662719727,0.0003,-6.615562915802002,8.229023399999999,0.0023052040487527847,0.020680196583271027,,,,,
121500,500.0,121399,2.525887966156006,0.0003,-6.676166534423828,37.077184800000005,0.002278780099004507,0.028270306065678596,,,,,
122000,500.0,121899,-1.4164464473724365,0.0003,-6.653711318969727,25.8042488,0.002178980503231287,0.23405635356903076,,,,,
122000,,,,,,,,,9.4878612,244,11,10753,500.0
122500,500.0,122399,-1.4158697128295898,0.0003,-6.49462890625,46.700141599999995,0.002163863508030772,0.23435842990875244,,,,,
123000,500.0,122899,-1.3030695915222168,0.0003,-6.718971252441406,35.5534272,0.0021259747445583344,0.23161128163337708,,,,,
123500,500.0,123399,1.4320907592773438,0.0003,-6.489938735961914,11.5255432,0.0021146361250430346,0.020546970888972282,,,,,
124000,500.0,123899,1.585681438446045,0.0003,-6.63040828704834,56.373886199999994,0.0021515819244086742,0.18001355230808258,,,,,
124000,,,,,,,,,10.17398655,248,11,10931,500.0
124500,500.0,124399,-0.7273878455162048,0.0003,-6.477926254272461,30.802674000000003,0.0020992725621908903,0.02141144685447216,,,,,
125000,500.0,124899,-2.956989288330078,0.0003,-6.256896018981934,34.822993800000006,0.0019989435095340014,0.02078886702656746,,,,,
125500,500.0,125399,0.7691904306411743,0.0003,-6.2726898193359375,32.947177599999996,0.002032450633123517,0.02269536256790161,,,,,
126000,500.0,125899,0.6881018877029419,0.0003,-6.206502437591553,59.42041340000001,0.001968583557754755,0.02458927035331726,,,,,
126000,,,,,,,,,10.960370419999999,252,11,11107,500.0
126500,500.0,126399,2.418684959411621,0.0003,-6.062695503234863,22.4516664,0.001941921771503985,0.038949452340602875,,,,,
127000,500.0,126899,-2.921086311340332,0.0003,-6.303493499755859,40.601952,0.0019702711142599583,0.03809967637062073,,,,,
127500,500.0,127399,0.03312492370605469,0.0003,-6.0560994148254395,55.5669046,0.001959706423804164,0.020905252546072006,,,,,
128000,500.0,127899,-0.32882773876190186,0.0003,-6.215035438537598,33.2761732,0.00195365771651268,0.031446389853954315,,,,,
128000,,,,,,,,,12.20411885,256,11,11286,500.0
128500,500.0,128399,-2.5086679458618164,0.0003,-6.014037132263184,15.4342098,0.001898422953672707,0.15434838831424713,,,,,
129000,500.0,128899,-1.3370530605316162,0.0003,-6.119821071624756,19.990203400000002,0.0018778478261083364,0.03401355445384979,,,,,
129500,500.0,129399,0.7069562673568726,0.0003,-6.0040283203125,24.4776598,0.0018396717496216297,0.019267655909061432,,,,,
130000,500.0,129899,-4.099363327026367,0.0003,-6.038552284240723,34.3740002,0.0018869154155254364,0.028549857437610626,,,,,
130000,,,,,,,,,13.400846350000002,260,11,11463,500.0
130500,500.0,130399,-2.076613187789917,0.0003,-5.813821315765381,33.130195199999996,0.0018684756942093372,0.0304570235311985,,,,,
131000,500.0,130899,2.148705244064331,0.0003,-6.01408576965332,32.509466399999994,0.0018677344778552651,0.04373187571763992,,,,,
131500,500.0,131399,0.28696131706237793,0.0003,-5.9374284744262695,47.3053752,0.0019889555405825377,0.0218601506203413,,,,,
132000,500.0,131899,-0.44997429847717285,0.0003,-5.928395748138428,51.5648796,0.0018722491804510355,0.026060590520501137,,,,,
132000,,,,,,,,,14.695043130000002,264,11,11641,500.0
132500,500.0,132399,-3.408529758453369,0.0003,-5.909735679626465,39.0104384,0.0018532933900132775,0.035077981650829315,,,,,
133000,500.0,132899,1.1111907958984375,0.0003,-5.938675880432129,34.9907336,0.0018752083415165544,0.01986544206738472,,,,,
133500,500.0,133399,-2.2958574295043945,0.0003,-5.838690280914307,21.0089932,0.0018654755549505353,0.02093939110636711,,,,,
134000,500.0,133899,-1.514047384262085,0.0003,-5.8918962478637695,41.34094,0.0018700836226344109,0.021076560020446777,,,,,
134000,,,,,,,,,15.588063420000001,268,11,11819,500.0
134500,500.0,134399,1.2384852170944214,0.0003,-5.702284336090088,42.53631839999999,0.0018276753835380077,0.019926369190216064,,,,,
135000,500.0,134899,-0.1735641360282898,0.0003,-5.745240211486816,33.189085,0.0018392779165878892,0.1209343895316124,,,,,
135500,500.0,135399,1.111767053604126,0.0003,-5.748305320739746,26.9613286,0.001908035483211279,0.40359365940093994,,,,,
136000,500.0,135899,-3.365574359893799,0.0003,-5.753767967224121,56.3082696,0.001874040812253952,0.0375540591776371,,,,,
136000,,,,,,,,,17.71404425,272,11,11997,500.0
136500,500.0,136399,1.1991539001464844,0.0003,-5.639060974121094,65.5277022,0.0018885364988818765,0.019644759595394135,,,,,
137000,500.0,136899,-3.5237061977386475,0.0003,-5.998839378356934,36.077880400000005,0.0019980676006525755,0.02063293755054474,,,,,
137500,500.0,137399,-2.0884032249450684,0.0003,-5.735892295837402,69.8489332,0.0019448853563517332,0.024470552802085876,,,,,
138000,500.0,137899,2.7264862060546875,0.0003,-5.6309733390808105,26.14183,0.001893550856038928,0.01412851084023714,,,,,
138000,,,,,,,,,18.62106669,276,11,12176,500.0
138500,500.0,138399,-0.719353437423706,0.0003,-5.814223289489746,40.37237840000001,0.0019439979223534465,0.0221817996352911,,,,,
139000,500.0,138899,-2.6766529083251953,0.0003,-5.895713806152344,25.624986200000002,0.0019446155056357384,0.04075770825147629,,,,,
139500,500.0,139399,1.131438970565796,0.0003,-5.91953182220459,35.5417526,0.001960593508556485,0.029889274388551712,,,,,
140000,500.0,139899,-1.1002295017242432,0.0003,-5.990339279174805,28.739727799999997,0.0020357309840619564,0.01910543441772461,,,,,
140000,,,,,,,,,19.50137653,280,11,12353,500.0
140500,500.0,140399,0.17923516035079956,0.0003,-5.917288780212402,32.784788400000004,0.001989452401176095,0.029763875529170036,,,,,
141000,500.0,140899,3.5978646278381348,0.0003,-5.715066909790039,35.8652858,0.0020309218671172857,0.028130777180194855,,,,,
141500,500.0,141399,2.213916063308716,0.0003,-5.978543281555176,50.6473834,0.0019905578810721636,0.024039648473262787,,,,,
142000,500.0,141899,-0.9691773653030396,0.0003,-5.901546478271484,33.3382416,0.0020269928500056267,0.020619327202439308,,,,,
142000,,,,,,,,,21.28112437,284,11,12532,500.0
142500,500.0,142399,0.21469628810882568,0.0003,-5.997915744781494,75.14278959999999,0.0020668604411184788,0.024462826550006866,,,,,
143000,500.0,142899,-1.7375366687774658,0.0003,-5.871487617492676,69.2976164,0.0021120673045516014,0.059113577008247375,,,,,
143500,500.0,143399,0.47061192989349365,0.0003,-6.026080131530762,51.1522368,0.00212661549448967,0.025137953460216522,,,,,
144000,500.0,143899,-0.40445637702941895,0.0003,-5.905182361602783,86.9594746,0.0020962876733392477,0.017808035016059875,,,,,
144000,,,,,,,,,23.411992559999998,288,11,12711,500.0
144500,500.0,144399,3.8659961223602295,0.0003,-6.3020124435424805,73.259864,0.002097140531986952,0.042920537292957306,,,,,
145000,500.0,144899,1.6061187982559204,0.0003,-6.310690402984619,64.133989,0.0021477644331753254,0.02907874435186386,,,,,
145500,500.0,145399,-1.803216576576233,0.0003,-6.303720474243164,57.5079516,0.0021314246114343405,0.028521213680505753,,,,,
146000,500.0,145899,3.2837369441986084,0.0003,-5.978329658508301,64.20071979999999,0.0021960726007819176,0.11548388004302979,,,,,
146000,,,,,,,,,25.952933299999998,292,11,12892,500.0
146500,500.0,146399,-0.5386559367179871,0.0003,-6.145797252655029,71.3881442,0.002187585923820734,0.03388490900397301,,,,,
147000,500.0,146899,-1.5642921924591064,0.0003,-6.223456382751465,72.781772,0.002151051303371787,0.0261368528008461,,,,,
147500,500.0,147399,-0.5453673601150513,0.0003,-6.467426300048828,89.9071644,0.0021826825104653835,0.03172890841960907,,,,,
148000,500.0,147899,3.1982760429382324,0.0003,-6.425510406494141,88.54722,0.002235205378383398,0.026298247277736664,,,,,
148000,,,,,,,,,27.16409129,296,11,13073,500.0
148500,500.0,148399,2.467923641204834,0.0003,-6.136333465576172,74.8516214,0.0023315988946706057,0.029347456991672516,,,,,
149000,500.0,148899,1.016998529434204,0.0003,-6.519883632659912,47.236274,0.0023129091132432222,0.028672445565462112,,,,,
149500,500.0,149399,-0.024046659469604492,0.0003,-6.685462474822998,56.2892608,0.0023300449829548597,0.03155849874019623,,,,,
150000,500.0,149899,-0.6153031587600708,0.0003,-6.815091133117676,79.4550098,0.002344058593735099,0.03624472767114639,,,,,
150000,,,,,,,,,28.379221330000004,300,11,13253,500.0
150500,500.0,150399,3.938149929046631,0.0003,-6.310189247131348,70.652792,0.0023598377592861652,0.02227962017059326,,,,,
151000,500.0,150899,-1.3071682453155518,0.0003,-6.92819881439209,95.87498719999999,0.0023701621685177088,0.02113249897956848,,,,,
151500,500.0,151399,0.3945047855377197,0.0003,-6.555000305175781,81.623068,0.0023746180813759565,0.03387925401329994,,,,,
152000,500.0,151899,1.2169578075408936,0.0003,-6.280858039855957,87.4967016,0.0024169587995857,0.02816978469491005,,,,,
152000,,,,,,,,,29.863984260000002,304,11,13434,500.0
152500,500.0,152399,1.6361899375915527,0.0003,-6.716890335083008,115.35125479999999,0.0025141709484159946,0.028696030378341675,,,,,
153000,500.0,152899,-0.8723235726356506,0.0003,-7.014043807983398,73.19391440000001,0.0024785383138805628,0.03301626443862915,,,,,
153500,500.0,153399,-2.7754223346710205,0.0003,-6.606419563293457,69.2524544,0.0025644113775342703,0.027553480118513107,,,,,
154000,500.0,153899,1.9611982107162476,0.0003,-6.5706634521484375,50.25660739999999,0.002551178215071559,0.026074916124343872,,,,,
154000,,,,,,,,,33.803299349999996,308,11,13615,500.0
154500,500.0,154399,0.7737128734588623,0.0003,-7.131951808929443,82.3234356,0.002624854212626815,0.22561407089233398,,,,,
155000,500.0,154899,0.9322841763496399,0.0003,-7.296058654785156,41.4618916,0.002668722067028284,0.038395702838897705,,,,,
155500,500.0,155399,0.6773296594619751,0.0003,-7.169072151184082,78.2801552,0.002751042600721121,0.31980860233306885,,,,,
156000,500.0,155899,0.8887819051742554,0.0003,-6.992391109466553,91.4659996,0.0026674382388591766,0.03254403918981552,,,,,
156000,,,,,,,,,35.88570094000001,312,11,13795,500.0
156500,500.0,156399,-2.6463727951049805,0.0003,-7.264328956604004,85.169796,0.0027478253468871117,0.029389314353466034,,,,,
157000,500.0,156899,0.3552814722061157,0.0003,-7.513530731201172,76.4923198,0.0028186796698719263,0.3833843469619751,,,,,
157500,500.0,157399,-0.01982159912586212,0.0003,-7.461475849151611,61.157508199999995,0.002735959133133292,0.030392829328775406,,,,,
158000,500.0,157899,-4.8854570388793945,0.0003,-7.149168014526367,58.6300902,0.00285941525362432,0.04955480247735977,,,,,
158000,,,,,,,,,38.32300619,316,11,13976,500.0
158500,500.0,158399,0.4830605983734131,0.0003,-7.444074630737305,88.079232,0.0028248962480574846,0.8696463108062744,,,,,
159000,500.0,158899,-2.1634254455566406,0.0003,-7.509110450744629,91.5932864,0.0028955002781003714,0.17433209717273712,,,,,
159500,500.0,159399,1.132488489151001,0.0003,-7.549225330352783,113.96528719999999,0.0029175407253205776,0.03167356178164482,,,,,
160000,500.0,159899,0.19377443194389343,0.0003,-7.782118320465088,88.0956096,0.002881491556763649,0.27459436655044556,,,,,
160000,,,,,,,,,39.883306600000004,320,11,14156,500.0
160500,500.0,160399,1.9037063121795654,0.0003,-7.532665729522705,87.10345240000001,0.0029828925617039204,0.03831351548433304,,,,,
161000,500.0,160899,-0.9303106069564819,0.0003,-8.26036548614502,123.33917979999998,0.003025464480742812,0.15557771921157837,,,,,
161500,500.0,161399,0.7702829241752625,0.0003,-8.14279556274414,139.4490492,0.0031360583379864693,0.05083950236439705,,,,,
162000,500.0,161899,5.555744171142578,0.0003,-8.183332443237305,79.941547,0.0031547476537525654,0.04293427988886833,,,,,
162000,,,,,,,,,41.99887173,324,11,14339,500.0
162500,500.0,162399,1.4378005266189575,0.0003,-8.106189727783203,130.7262372,0.0031163394451141357,0.03702205419540405,,,,,
163000,500.0,162899,-2.6582586765289307,0.0003,-8.230344772338867,129.5181572,0.0032130663748830557,0.04044392704963684,,,,,
163500,500.0,163399,0.45221397280693054,0.0003,-8.410343170166016,86.136275,0.0033336731139570475,0.06647145748138428,,,,,
164000,500.0,163899,-1.0421431064605713,0.0003,-8.450735092163086,107.13703859999998,0.0032860860228538513,0.04169763997197151,,,,,
164000,,,,,,,,,44.03752475999999,328,11,14523,500.0
164500,500.0,164399,0.37545499205589294,0.0003,-8.774526596069336,76.63398579999999,0.00338656990788877,0.052930451929569244,,,,,
165000,500.0,164899,0.8025722503662109,0.0003,-8.655967712402344,89.2340932,0.0033854348585009575,0.0478852316737175,,,,,
165500,500.0,165399,3.7860047817230225,0.0003,-8.454670906066895,93.8308236,0.003368435427546501,1.2824978828430176,,,,,
