train/critic_loss,train/learning_rate,transfer/num_new_policy,transfer/reuse_phi,transfer/num_random,train/actor_loss,train/ent_coef_loss,eval/mean_reward,transfer/num_old_policy,eval/mean_ep_length,transfer/epsilon,train/n_updates,time/total_timesteps,train/ent_coef,time/episodes,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
,,,,,,,,,,,,238000,,476,29639,8,47.91979871,500.0
0.32192879915237427,0.0003,470,9.401228705558595e-12,10,-11.50452995300293,1.5309916734695435,32.3703492,16,500.0,0.9999999999905987,238499,238500,0.006526784971356392,,,,,
0.5178903937339783,0.0003,468,9.401228705558595e-12,12,-12.361364364624023,1.7518062591552734,61.210028199999996,16,500.0,0.9999999999905987,238999,239000,0.006586914416402578,,,,,
0.3226662278175354,0.0003,461,9.401228705558595e-12,12,-10.390775680541992,-2.258666753768921,60.6007424,23,500.0,0.9999999999905987,239499,239500,0.006706569343805313,,,,,
0.3065214157104492,0.0003,464,9.401228705558595e-12,9,-11.001531600952148,-1.5828946828842163,36.538513,23,500.0,0.9999999999905987,239999,240000,0.006541912443935871,,,,,
,,,,,,,,,,,,240000,,480,29897,8,48.78898148999999,500.0
1.2867639064788818,0.0003,468,9.401228705558595e-12,7,-11.827201843261719,1.9289416074752808,40.590286000000006,21,500.0,0.9999999999905987,240499,240500,0.00652098935097456,,,,,
0.348694771528244,0.0003,464,9.401228705558595e-12,15,-11.511720657348633,-0.8919484615325928,27.6571264,17,500.0,0.9999999999905987,240999,241000,0.00641966424882412,,,,,
0.4969441890716553,0.0003,462,9.401228705558595e-12,11,-10.267044067382812,2.677180767059326,36.357530000000004,23,500.0,0.9999999999905987,241499,241500,0.006462913006544113,,,,,
2.1523549556732178,0.0003,464,9.401228705558595e-12,9,-10.533684730529785,-1.0141537189483643,44.74275239999999,23,500.0,0.9999999999905987,241999,242000,0.006506763864308596,,,,,
,,,,,,,,,,,,242000,,484,30152,8,50.62840817,500.0
0.3655094504356384,0.0003,462,9.401228705558595e-12,12,-10.904895782470703,1.8346583843231201,51.90801220000001,22,500.0,0.9999999999905987,242499,242500,0.006588148418813944,,,,,
0.6904153823852539,0.0003,464,9.401228705558595e-12,12,-10.739730834960938,1.931119680404663,56.3052956,20,500.0,0.9999999999905987,242999,243000,0.006589050404727459,,,,,
0.4573075771331787,0.0003,461,9.401228705558595e-12,9,-11.367020606994629,1.508435845375061,32.911370999999995,26,500.0,0.9999999999905987,243499,243500,0.006460263393819332,,,,,
1.8211963176727295,0.0003,466,9.401228705558595e-12,11,-11.005295753479004,-2.304264545440674,35.9619642,19,500.0,0.9999999999905987,243999,244000,0.006379314232617617,,,,,
,,,,,,,,,,,,244000,,488,30410,8,51.01012162999999,500.0
0.437411367893219,0.0003,471,9.401228705558595e-12,7,-11.340560913085938,0.3762032389640808,36.4926254,18,500.0,0.9999999999905987,244499,244500,0.006378355901688337,,,,,
0.4224278926849365,0.0003,464,9.401228705558595e-12,12,-11.855379104614258,-2.738428831100464,12.4667066,20,500.0,0.9999999999905987,244999,245000,0.006432472728192806,,,,,
0.5580919981002808,0.0003,468,9.401228705558595e-12,6,-10.998608589172363,-0.5918924808502197,30.892942000000005,22,500.0,0.9999999999905987,245499,245500,0.006554551888257265,,,,,
0.760494589805603,0.0003,464,9.401228705558595e-12,11,-10.804951667785645,1.662398338317871,28.2655256,21,500.0,0.9999999999905987,245999,246000,0.006492095533758402,,,,,
,,,,,,,,,,,,246000,,492,30667,8,54.44284584000001,500.0
0.46850821375846863,0.0003,463,9.401228705558595e-12,15,-10.489312171936035,-2.3545796871185303,17.7214244,18,500.0,0.9999999999905987,246499,246500,0.006599288433790207,,,,,
0.3444739878177643,0.0003,466,9.401228705558595e-12,8,-10.565106391906738,-1.4593394994735718,36.4763474,22,500.0,0.9999999999905987,246999,247000,0.006556933745741844,,,,,
0.3471013605594635,0.0003,466,9.401228705558595e-12,12,-10.808050155639648,-0.11450612545013428,50.987012,18,500.0,0.9999999999905987,247499,247500,0.006448755972087383,,,,,
0.3860647678375244,0.0003,465,9.401228705558595e-12,7,-11.238790512084961,1.1466400623321533,35.575031,24,500.0,0.9999999999905987,247999,248000,0.006483736447989941,,,,,
,,,,,,,,,,,,248000,,496,30928,8,57.24337861000001,500.0
0.44406062364578247,0.0003,467,9.401228705558595e-12,13,-10.865791320800781,1.2432022094726562,47.7085852,16,500.0,0.9999999999905987,248499,248500,0.006597114261239767,,,,,
0.8962275385856628,0.0003,465,9.401228705558595e-12,8,-10.925126075744629,1.7100703716278076,42.911297399999995,23,500.0,0.9999999999905987,248999,249000,0.00695364223793149,,,,,
0.3758662939071655,0.0003,465,9.401228705558595e-12,7,-10.479808807373047,-0.9936769604682922,80.3775776,24,500.0,0.9999999999905987,249499,249500,0.006497787311673164,,,,,
0.3453484773635864,0.0003,461,9.401228705558595e-12,13,-10.339433670043945,-0.5890791416168213,63.108582999999996,22,500.0,0.9999999999905987,249999,250000,0.006620323751121759,,,,,
,,,,,,,,,,,,250000,,500,31188,8,57.47331756999999,500.0
0.6351470947265625,0.0003,461,9.401228705558595e-12,16,-10.740087509155273,-0.6573674082756042,36.0197694,19,500.0,0.9999999999905987,250499,250500,0.00668732263147831,,,,,
0.4226475954055786,0.0003,462,9.401228705558595e-12,8,-10.618825912475586,2.677251100540161,42.124279200000004,26,500.0,0.9999999999905987,250999,251000,0.0066501786932349205,,,,,
0.5473003387451172,0.0003,469,9.401228705558595e-12,11,-10.92145824432373,1.5951627492904663,26.623521600000004,16,500.0,0.9999999999905987,251499,251500,0.006643183063715696,,,,,
0.3027195334434509,0.0003,467,9.401228705558595e-12,7,-10.721498489379883,-0.21683159470558167,75.743916,22,500.0,0.9999999999905987,251999,252000,0.0065581160597503185,,,,,
,,,,,,,,,,,,252000,,504,31447,8,58.49140610999998,500.0
0.425346702337265,0.0003,468,9.401228705558595e-12,10,-11.158670425415039,-1.3204673528671265,24.041029,18,500.0,0.9999999999905987,252499,252500,0.0067494818940758705,,,,,
0.6854634284973145,0.0003,468,9.401228705558595e-12,12,-11.330839157104492,-1.9405871629714966,37.3991096,16,500.0,0.9999999999905987,252999,253000,0.006609031930565834,,,,,
0.42609620094299316,0.0003,467,9.401228705558595e-12,7,-10.159008026123047,-0.04374535381793976,13.022107,22,500.0,0.9999999999905987,253499,253500,0.006509370170533657,,,,,
0.3787956237792969,0.0003,459,9.401228705558595e-12,10,-10.285226821899414,-1.6127980947494507,36.741269,27,500.0,0.9999999999905987,253999,254000,0.006700715981423855,,,,,
,,,,,,,,,,,,254000,,508,31700,8,59.0815138,500.0
0.3450612425804138,0.0003,465,9.401228705558595e-12,5,-10.489654541015625,0.6403912305831909,47.198037799999994,26,500.0,0.9999999999905987,254499,254500,0.006586477626115084,,,,,
0.4048183560371399,0.0003,468,9.401228705558595e-12,11,-11.181680679321289,0.6854144334793091,41.6908704,17,500.0,0.9999999999905987,254999,255000,0.006588626652956009,,,,,
0.4336003363132477,0.0003,464,9.401228705558595e-12,10,-10.960494995117188,0.7904657125473022,89.71191420000001,22,500.0,0.9999999999905987,255499,255500,0.006797379348427057,,,,,
0.7162256240844727,0.0003,468,9.401228705558595e-12,11,-10.124104499816895,-1.621235728263855,42.5898118,17,500.0,0.9999999999905987,255999,256000,0.006672247312963009,,,,,
,,,,,,,,,,,,256000,,512,31956,8,59.511586120000004,500.0
0.4331716299057007,0.0003,466,9.401228705558595e-12,12,-10.829683303833008,1.0764925479888916,23.6730796,18,500.0,0.9999999999905987,256499,256500,0.006745067425072193,,,,,
0.44724443554878235,0.0003,462,9.401228705558595e-12,14,-10.978912353515625,-0.17127180099487305,23.300649600000003,20,500.0,0.9999999999905987,256999,257000,0.006862792652100325,,,,,
0.47437626123428345,0.0003,467,9.401228705558595e-12,10,-8.951237678527832,2.7364394664764404,57.409983999999994,19,500.0,0.9999999999905987,257499,257500,0.0065955729223787785,,,,,
0.5303501486778259,0.0003,466,9.401228705558595e-12,14,-9.796350479125977,0.7648426294326782,36.0421,16,500.0,0.9999999999905987,257999,258000,0.006881539709866047,,,,,
,,,,,,,,,,,,258000,,516,32211,8,59.22181301999999,500.0
0.3932447135448456,0.0003,463,9.401228705558595e-12,10,-10.087076187133789,0.6209746599197388,50.212306,23,500.0,0.9999999999905987,258499,258500,0.006776541005820036,,,,,
0.3954072594642639,0.0003,472,9.401228705558595e-12,7,-10.245009422302246,0.029091179370880127,46.636478,17,500.0,0.9999999999905987,258999,259000,0.006984843872487545,,,,,
0.4089415669441223,0.0003,468,9.401228705558595e-12,10,-10.441683769226074,-0.30717384815216064,64.895627,18,500.0,0.9999999999905987,259499,259500,0.007076776586472988,,,,,
1.942524790763855,0.0003,463,9.401228705558595e-12,9,-10.955192565917969,1.2438275814056396,43.7686548,24,500.0,0.9999999999905987,259999,260000,0.006906444206833839,,,,,
,,,,,,,,,,,,260000,,520,32469,8,60.744686009999995,500.0
0.4348464608192444,0.0003,468,9.401228705558595e-12,11,-9.575002670288086,1.8766529560089111,60.567374599999994,17,500.0,0.9999999999905987,260499,260500,0.006887685041874647,,,,,
0.46180129051208496,0.0003,469,9.401228705558595e-12,9,-10.301774978637695,-0.38257306814193726,38.1205782,18,500.0,0.9999999999905987,260999,261000,0.006993099115788937,,,,,
0.5171791911125183,0.0003,464,9.401228705558595e-12,9,-11.087085723876953,-0.10019570589065552,73.5835112,23,500.0,0.9999999999905987,261499,261500,0.006991348695009947,,,,,
0.4402382969856262,0.0003,464,9.401228705558595e-12,10,-10.980804443359375,-1.1051133871078491,72.33011200000001,22,500.0,0.9999999999905987,261999,262000,0.007020870689302683,,,,,
,,,,,,,,,,,,262000,,524,32729,8,61.96691058,500.0
0.5694834589958191,0.0003,466,9.401228705558595e-12,8,-10.264081954956055,0.5502270460128784,19.8598178,22,500.0,0.9999999999905987,262499,262500,0.007073348853737116,,,,,
1.767218828201294,0.0003,466,9.401228705558595e-12,9,-10.988248825073242,-1.4983164072036743,34.362262199999996,21,500.0,0.9999999999905987,262999,263000,0.006980868522077799,,,,,
0.4067477881908417,0.0003,462,9.401228705558595e-12,7,-11.110039710998535,0.5887262225151062,54.764492,27,500.0,0.9999999999905987,263499,263500,0.0069147152826189995,,,,,
0.771999180316925,0.0003,470,9.401228705558595e-12,12,-11.331367492675781,-2.0063765048980713,88.84758339999999,14,500.0,0.9999999999905987,263999,264000,0.007067384663969278,,,,,
,,,,,,,,,,,,264000,,528,32987,8,63.03008044000001,500.0
0.4211848974227905,0.0003,467,9.401228705558595e-12,10,-9.659783363342285,-2.6202235221862793,44.239569800000005,19,500.0,0.9999999999905987,264499,264500,0.007185717578977346,,,,,
0.39581483602523804,0.0003,464,9.401228705558595e-12,9,-10.483522415161133,1.0187220573425293,48.2172636,23,500.0,0.9999999999905987,264999,265000,0.007114902138710022,,,,,
0.4529065489768982,0.0003,459,9.401228705558595e-12,15,-10.418195724487305,-1.358468770980835,53.352515600000004,22,500.0,0.9999999999905987,265499,265500,0.007049142848700285,,,,,
0.5359988212585449,0.0003,470,9.401228705558595e-12,10,-11.096914291381836,0.20204639434814453,60.214972,16,500.0,0.9999999999905987,265999,266000,0.007223566062748432,,,,,
,,,,,,,,,,,,266000,,532,33243,8,64.19675174000001,500.0
0.4167499840259552,0.0003,464,9.401228705558595e-12,7,-10.88966178894043,-0.4428074359893799,42.412327399999995,25,500.0,0.9999999999905987,266499,266500,0.007156030740588903,,,,,
0.43635979294776917,0.0003,463,9.401228705558595e-12,12,-10.514276504516602,1.8751540184020996,48.732747599999996,21,500.0,0.9999999999905987,266999,267000,0.007012626621872187,,,,,
0.4894241392612457,0.0003,469,9.401228705558595e-12,8,-10.983993530273438,-0.3451280891895294,34.296049999999994,19,500.0,0.9999999999905987,267499,267500,0.006986039690673351,,,,,
0.5220068693161011,0.0003,463,9.401228705558595e-12,13,-11.152758598327637,1.5330607891082764,13.0728994,20,500.0,0.9999999999905987,267999,268000,0.007145852316170931,,,,,
,,,,,,,,,,,,268000,,536,33497,8,65.84825043,500.0
0.4188465476036072,0.0003,469,9.401228705558595e-12,5,-11.753169059753418,-3.0652055740356445,61.92011279999999,22,500.0,0.9999999999905987,268499,268500,0.006999534089118242,,,,,
0.701887845993042,0.0003,461,9.401228705558595e-12,14,-10.476419448852539,-0.963129997253418,29.3466302,21,500.0,0.9999999999905987,268999,269000,0.007039294112473726,,,,,
0.36053404211997986,0.0003,466,9.401228705558595e-12,10,-11.134306907653809,-1.5992063283920288,23.7682728,20,500.0,0.9999999999905987,269499,269500,0.007079047150909901,,,,,
0.40357592701911926,0.0003,465,9.401228705558595e-12,9,-9.711810111999512,-1.5910255908966064,63.326993800000004,22,500.0,0.9999999999905987,269999,270000,0.006977693643420935,,,,,
,,,,,,,,,,,,270000,,540,33754,7,65.47568774999999,500.0
3.6194748878479004,0.0003,466,9.401228705558595e-12,6,-10.08513069152832,1.1954172849655151,46.739421,24,500.0,0.9999999999905987,270499,270500,0.0071150753647089005,,,,,
0.5331302881240845,0.0003,465,9.401228705558595e-12,6,-10.477296829223633,1.6014046669006348,32.7983972,25,500.0,0.9999999999905987,270999,271000,0.007006667088717222,,,,,
0.6407212018966675,0.0003,465,9.401228705558595e-12,10,-11.415409088134766,0.5731948614120483,18.0776046,21,500.0,0.9999999999905987,271499,271500,0.007279550656676292,,,,,
0.434542715549469,0.0003,464,9.401228705558595e-12,9,-11.911432266235352,0.3612743020057678,51.0801788,23,500.0,0.9999999999905987,271999,272000,0.007034167647361755,,,,,
,,,,,,,,,,,,272000,,544,34012,7,65.92502321,500.0
1.014453649520874,0.0003,464,9.401228705558595e-12,8,-8.85098648071289,-0.03096601366996765,25.4632124,24,500.0,0.9999999999905987,272499,272500,0.006867296993732452,,,,,
0.6915560960769653,0.0003,467,9.401228705558595e-12,6,-9.980772018432617,2.682628631591797,25.9514236,23,500.0,0.9999999999905987,272999,273000,0.006800699047744274,,,,,
0.5451432466506958,0.0003,468,9.401228705558595e-12,12,-11.129825592041016,1.4186588525772095,20.6374194,16,500.0,0.9999999999905987,273499,273500,0.007083899807184935,,,,,
0.4231198728084564,0.0003,462,9.401228705558595e-12,14,-11.15053653717041,1.987607717514038,27.103565399999997,20,500.0,0.9999999999905987,273999,274000,0.006937391124665737,,,,,
,,,,,,,,,,,,274000,,548,34269,7,66.90104569,500.0
0.6958160996437073,0.0003,471,9.401228705558595e-12,10,-9.787875175476074,0.4937570095062256,32.0921238,15,500.0,0.9999999999905987,274499,274500,0.00700894882902503,,,,,
0.5194981098175049,0.0003,467,9.401228705558595e-12,6,-11.122323989868164,0.348292738199234,27.933899199999995,23,500.0,0.9999999999905987,274999,275000,0.00689065782353282,,,,,
0.45341673493385315,0.0003,469,9.401228705558595e-12,6,-11.543102264404297,-0.1727755069732666,39.5258646,21,500.0,0.9999999999905987,275499,275500,0.007161837071180344,,,,,
0.8549546003341675,0.0003,469,9.401228705558595e-12,11,-10.603780746459961,-2.1962480545043945,28.946222799999997,16,500.0,0.9999999999905987,275999,276000,0.007190715055912733,,,,,
,,,,,,,,,,,,276000,,552,34523,7,68.44456825000002,500.0
0.5381430387496948,0.0003,467,9.401228705558595e-12,8,-11.035502433776855,0.9942971467971802,33.6748994,21,500.0,0.9999999999905987,276499,276500,0.00715918792411685,,,,,
0.5284743309020996,0.0003,455,9.401228705558595e-12,12,-10.47319507598877,-1.646090030670166,27.1624964,29,500.0,0.9999999999905987,276999,277000,0.007082211319357157,,,,,
0.610085129737854,0.0003,464,9.401228705558595e-12,14,-10.532768249511719,-2.9216370582580566,50.79977340000001,18,500.0,0.9999999999905987,277499,277500,0.007113816682249308,,,,,
0.5144225358963013,0.0003,466,9.401228705558595e-12,7,-11.942644119262695,-1.3378567695617676,93.0812736,23,500.0,0.9999999999905987,277999,278000,0.0072389268316328526,,,,,
,,,,,,,,,,,,278000,,556,34781,7,71.19084936,500.0
0.5132193565368652,0.0003,471,9.401228705558595e-12,8,-10.708061218261719,0.7380585074424744,33.1779132,17,500.0,0.9999999999905987,278499,278500,0.006919880863279104,,,,,
0.8196367025375366,0.0003,466,9.401228705558595e-12,11,-11.402759552001953,0.5791224837303162,48.93289179999999,19,500.0,0.9999999999905987,278999,279000,0.007232861127704382,,,,,
0.5467560291290283,0.0003,467,9.401228705558595e-12,7,-11.035358428955078,1.0557950735092163,43.568789800000005,22,500.0,0.9999999999905987,279499,279500,0.007346566300839186,,,,,
0.7314503788948059,0.0003,466,9.401228705558595e-12,13,-11.068485260009766,1.1049213409423828,46.9005954,17,500.0,0.9999999999905987,279999,280000,0.0072233350947499275,,,,,
,,,,,,,,,,,,280000,,560,35037,7,71.2695416,500.0
0.5422764420509338,0.0003,468,9.401228705558595e-12,8,-9.002134323120117,-5.541744232177734,69.7766444,20,500.0,0.9999999999905987,280499,280500,0.00725870905444026,,,,,
0.4768334627151489,0.0003,477,9.401228705558595e-12,3,-10.060867309570312,-2.188429832458496,49.200675000000004,16,500.0,0.9999999999905987,280999,281000,0.007234241347759962,,,,,
0.4554685950279236,0.0003,470,9.401228705558595e-12,15,-10.834260940551758,0.4662202000617981,52.6477096,11,500.0,0.9999999999905987,281499,281500,0.007435980252921581,,,,,
0.5645612478256226,0.0003,468,9.401228705558595e-12,9,-11.279714584350586,-0.18482214212417603,42.360059,19,500.0,0.9999999999905987,281999,282000,0.007315915077924728,,,,,
,,,,,,,,,,,,282000,,564,35294,7,74.35879150999999,500.0
0.6364168524742126,0.0003,468,9.401228705558595e-12,13,-11.575393676757812,2.0845212936401367,53.62330279999999,15,500.0,0.9999999999905987,282499,282500,0.007389918901026249,,,,,
0.5464003086090088,0.0003,465,9.401228705558595e-12,14,-11.082792282104492,1.1790577173233032,40.3451448,17,500.0,0.9999999999905987,282999,283000,0.007294495590031147,,,,,
0.5890626907348633,0.0003,470,9.401228705558595e-12,5,-12.36668586730957,0.9334580898284912,20.9250366,21,500.0,0.9999999999905987,283499,283500,0.007378816604614258,,,,,
0.6255324482917786,0.0003,458,9.401228705558595e-12,11,-11.295782089233398,-2.0348052978515625,95.0630272,27,500.0,0.9999999999905987,283999,284000,0.0075376806780695915,,,,,
,,,,,,,,,,,,284000,,568,35554,7,76.71324659,500.0
0.7500148415565491,0.0003,465,9.401228705558595e-12,12,-10.61846923828125,0.9659987092018127,43.104122800000006,19,500.0,0.9999999999905987,284499,284500,0.007462439127266407,,,,,
0.9705515503883362,0.0003,467,9.401228705558595e-12,10,-9.577608108520508,-2.204559087753296,68.2008914,19,500.0,0.9999999999905987,284999,285000,0.007464261259883642,,,,,
0.44728028774261475,0.0003,467,9.401228705558595e-12,11,-10.478922843933105,0.0606464147567749,40.942089800000005,18,500.0,0.9999999999905987,285499,285500,0.007391303777694702,,,,,
0.645907998085022,0.0003,470,9.401228705558595e-12,6,-10.318227767944336,0.3210674822330475,86.62524859999999,20,500.0,0.9999999999905987,285999,286000,0.007585715502500534,,,,,
,,,,,,,,,,,,286000,,572,35811,7,72.29950328,500.0
0.767987072467804,0.0003,470,9.401228705558595e-12,7,-9.942575454711914,-1.0433056354522705,50.3419596,19,500.0,0.9999999999905987,286499,286500,0.007605759426951408,,,,,
0.514252781867981,0.0003,467,9.401228705558595e-12,11,-11.112899780273438,2.037170886993408,92.6358754,18,500.0,0.9999999999905987,286999,287000,0.007551142480224371,,,,,
0.8063386082649231,0.0003,468,9.401228705558595e-12,11,-11.08993911743164,-2.011312484741211,84.91590699999999,17,500.0,0.9999999999905987,287499,287500,0.007527010049670935,,,,,
0.9493857622146606,0.0003,461,9.401228705558595e-12,15,-11.30660629272461,-1.2589240074157715,86.2006624,20,500.0,0.9999999999905987,287999,288000,0.00742848077788949,,,,,
,,,,,,,,,,,,288000,,576,36071,7,71.90090483,500.0
0.629523754119873,0.0003,466,9.401228705558595e-12,9,-11.413252830505371,4.56453800201416,87.4825678,21,500.0,0.9999999999905987,288499,288500,0.007384448312222958,,,,,
1.2444980144500732,0.0003,464,9.401228705558595e-12,8,-11.577852249145508,-0.8860883712768555,51.979124999999996,24,500.0,0.9999999999905987,288999,289000,0.0075978063978254795,,,,,
0.6743329167366028,0.0003,467,9.401228705558595e-12,11,-11.173844337463379,-2.3245513439178467,94.85126159999999,18,500.0,0.9999999999905987,289499,289500,0.007482421584427357,,,,,
0.6268289685249329,0.0003,469,9.401228705558595e-12,7,-11.92963981628418,1.3291964530944824,84.4475952,20,500.0,0.9999999999905987,289999,290000,0.0075180926360189915,,,,,
,,,,,,,,,,,,290000,,580,36336,7,71.31928619,500.0
0.5282267332077026,0.0003,468,9.401228705558595e-12,13,-9.590097427368164,-0.29417961835861206,52.60799899999999,15,500.0,0.9999999999905987,290499,290500,0.007482606917619705,,,,,
0.6482356786727905,0.0003,467,9.401228705558595e-12,8,-10.706241607666016,0.42317652702331543,66.719809,21,500.0,0.9999999999905987,290999,291000,0.007348079700022936,,,,,
1.487410306930542,0.0003,466,9.401228705558595e-12,9,-11.173418998718262,-0.6747854948043823,25.977887399999997,21,500.0,0.9999999999905987,291499,291500,0.007492635864764452,,,,,
0.5954388380050659,0.0003,466,9.401228705558595e-12,11,-9.750862121582031,-0.1487647294998169,80.0443336,19,500.0,0.9999999999905987,291999,292000,0.007529195863753557,,,,,
,,,,,,,,,,,,292000,,584,36602,7,70.03454356,500.0
1.623791217803955,0.0003,463,9.401228705558595e-12,8,-11.415351867675781,-2.857790946960449,46.87449780000001,25,500.0,0.9999999999905987,292499,292500,0.007299808785319328,,,,,
0.6594090461730957,0.0003,465,9.401228705558595e-12,6,-11.235573768615723,-0.9620699286460876,95.4816046,25,500.0,0.9999999999905987,292999,293000,0.007557326927781105,,,,,
0.9771898984909058,0.0003,461,9.401228705558595e-12,12,-11.247770309448242,-1.6352741718292236,91.9200134,23,500.0,0.9999999999905987,293499,293500,0.007419265806674957,,,,,
0.5710790157318115,0.0003,463,9.401228705558595e-12,9,-11.187797546386719,3.8471550941467285,95.07412819999999,24,500.0,0.9999999999905987,293999,294000,0.007580071222037077,,,,,
,,,,,,,,,,,,294000,,588,36863,7,73.23369251,500.0
0.5094377994537354,0.0003,464,9.401228705558595e-12,5,-10.401517868041992,0.6459040641784668,52.533047599999996,27,500.0,0.9999999999905987,294499,294500,0.007701958995312452,,,,,
0.4767269492149353,0.0003,473,9.401228705558595e-12,7,-10.685286521911621,0.2628495693206787,91.1168724,16,500.0,0.9999999999905987,294999,295000,0.0075425016693770885,,,,,
4.756777286529541,0.0003,465,9.401228705558595e-12,9,-12.079353332519531,-1.7327306270599365,61.8495932,22,500.0,0.9999999999905987,295499,295500,0.007692255079746246,,,,,
0.8025285005569458,0.0003,464,9.401228705558595e-12,13,-10.926076889038086,0.012290596961975098,120.770369,19,500.0,0.9999999999905987,295999,296000,0.007764820475131273,,,,,
,,,,,,,,,,,,296000,,592,37125,7,71.70168446000001,500.0
0.5958961248397827,0.0003,469,9.401228705558595e-12,6,-11.33389949798584,-1.5690383911132812,81.6778892,21,500.0,0.9999999999905987,296499,296500,0.007668391335755587,,,,,
0.977924644947052,0.0003,462,9.401228705558595e-12,10,-10.786895751953125,-2.7274060249328613,46.886262599999995,24,500.0,0.9999999999905987,296999,297000,0.007759287487715483,,,,,
0.5522679090499878,0.0003,461,9.401228705558595e-12,13,-10.755489349365234,-0.1669830083847046,68.1817946,22,500.0,0.9999999999905987,297499,297500,0.007618844509124756,,,,,
0.6338047981262207,0.0003,471,9.401228705558595e-12,5,-11.169330596923828,-0.28221192955970764,130.20579600000002,20,500.0,0.9999999999905987,297999,298000,0.007588475476950407,,,,,
,,,,,,,,,,,,298000,,596,37389,7,71.3538107,500.0
0.6268455982208252,0.0003,466,9.401228705558595e-12,9,-10.911602020263672,-0.8654426336288452,51.979263200000005,21,500.0,0.9999999999905987,298499,298500,0.007679822854697704,,,,,
0.6398670077323914,0.0003,459,9.401228705558595e-12,12,-10.861364364624023,-0.8951163291931152,42.422892000000004,25,500.0,0.9999999999905987,298999,299000,0.007583321537822485,,,,,
1.251960039138794,0.0003,465,9.401228705558595e-12,11,-11.059432983398438,0.6660497188568115,29.0907402,20,500.0,0.9999999999905987,299499,299500,0.007720693480223417,,,,,
2.2673983573913574,0.0003,466,9.401228705558595e-12,11,-9.993800163269043,0.6781377792358398,35.7649282,19,500.0,0.9999999999905987,299999,300000,0.007735249120742083,,,,,
,,,,,,,,,,,,300000,,600,37649,7,71.38314282,500.0
0.8501916527748108,0.0003,467,9.401228705558595e-12,5,-11.25525951385498,-0.34084469079971313,40.853561,24,500.0,0.9999999999905987,300499,300500,0.007614551577717066,,,,,
0.8627814054489136,0.0003,471,9.401228705558595e-12,7,-10.533609390258789,0.3658023476600647,69.454219,18,500.0,0.9999999999905987,300999,301000,0.007571715395897627,,,,,
0.681318998336792,0.0003,461,9.401228705558595e-12,9,-11.824262619018555,0.677941620349884,85.57563640000001,26,500.0,0.9999999999905987,301499,301500,0.007522922940552235,,,,,
0.6952082514762878,0.0003,468,9.401228705558595e-12,9,-10.916947364807129,1.5505282878875732,83.12903,19,500.0,0.9999999999905987,301999,302000,0.0076276748441159725,,,,,
,,,,,,,,,,,,302000,,604,37911,7,71.66150453000002,500.0
0.5453541278839111,0.0003,458,9.401228705558595e-12,13,-10.003015518188477,-2.0469412803649902,94.22281919999999,25,500.0,0.9999999999905987,302499,302500,0.007698720321059227,,,,,
0.6716437935829163,0.0003,466,9.401228705558595e-12,12,-10.298029899597168,1.8544992208480835,52.995703400000004,18,500.0,0.9999999999905987,302999,303000,0.007507076486945152,,,,,
0.7135334014892578,0.0003,466,9.401228705558595e-12,10,-10.045273780822754,-2.6442458629608154,23.275917999999997,20,500.0,0.9999999999905987,303499,303500,0.007468747440725565,,,,,
0.696243405342102,0.0003,466,9.401228705558595e-12,9,-10.323822021484375,-0.06539469957351685,39.9669804,21,500.0,0.9999999999905987,303999,304000,0.007698815781623125,,,,,
,,,,,,,,,,,,304000,,608,38169,7,70.55629229000002,500.0
0.6422474384307861,0.0003,465,9.401228705558595e-12,13,-10.959161758422852,3.9851276874542236,77.8708338,18,500.0,0.9999999999905987,304499,304500,0.007458849810063839,,,,,
0.6631572246551514,0.0003,458,9.401228705558595e-12,17,-10.87492561340332,-2.409550666809082,93.159104,21,500.0,0.9999999999905987,304999,305000,0.007707598619163036,,,,,
0.5868834257125854,0.0003,468,9.401228705558595e-12,12,-10.445474624633789,-1.565993070602417,44.974526000000004,16,500.0,0.9999999999905987,305499,305500,0.00737828528508544,,,,,
0.8097843527793884,0.0003,467,9.401228705558595e-12,13,-10.342920303344727,1.0983526706695557,53.597635000000004,16,500.0,0.9999999999905987,305999,306000,0.007615227252244949,,,,,
,,,,,,,,,,,,306000,,612,38433,7,71.93201015000001,500.0
1.2069766521453857,0.0003,464,9.401228705558595e-12,12,-10.20367431640625,-0.1716337502002716,87.0952106,20,500.0,0.9999999999905987,306499,306500,0.007690164260566235,,,,,
0.767780065536499,0.0003,463,9.401228705558595e-12,13,-11.651121139526367,1.5445380210876465,30.9014544,20,500.0,0.9999999999905987,306999,307000,0.007610627915710211,,,,,
0.6070438027381897,0.0003,466,9.401228705558595e-12,14,-11.32223129272461,0.4702334702014923,43.63851240000001,16,500.0,0.9999999999905987,307499,307500,0.007520691491663456,,,,,
0.8547635078430176,0.0003,469,9.401228705558595e-12,9,-10.277671813964844,-1.9955124855041504,33.4396684,18,500.0,0.9999999999905987,307999,308000,0.007540017366409302,,,,,
,,,,,,,,,,,,308000,,616,38699,7,74.15477704999998,500.0
0.8882119655609131,0.0003,467,9.401228705558595e-12,13,-11.806612014770508,-0.8564923405647278,14.3260434,16,500.0,0.9999999999905987,308499,308500,0.007574001327157021,,,,,
