Wall time,time/total_timesteps,eval/mean_reward
1671035919.42224,924499,91.2028121948242
1671035978.91406,925999,78.5313491821289
1671036157.18457,930499,79.9899368286133
1671036236.48604,932499,141.021255493164
1671036256.40558,932999,177.736709594727
1671036276.01033,933499,82.4082107543945
1671036295.45667,933999,82.8743667602539
1671036374.29385,935999,150.251846313477
1671036394.1475,936499,88.3464965820312
1671036434.06187,937499,83.7505187988281
1671036454.03659,937999,198.931182861328
1671036493.02056,938999,18.8240451812744
1671036552.61504,940499,58.6509246826172
1671036612.07188,941999,169.353561401367
1671036632.17066,942499,150.882141113281
1671036672.20086,943499,42.6730766296387
1671036711.96313,944499,109.491409301758
1671036751.78182,945499,130.333511352539
1671036850.32164,947999,70.3255462646484
1671036930.118,949999,91.2968978881836
1671036989.35358,951499,63.4463615417481
1671037067.24755,953499,71.6645355224609
1671037106.90679,954499,191.088104248047
1671037126.70306,954999,16.0882186889648
1671037146.91721,955499,135.26692199707
1671037206.1669,956999,208.324630737305
1671037304.80263,959499,87.3599243164063
1671037424.4257,962499,51.3058586120606
1671037443.84376,962999,126.211402893066
1671037464.20728,963499,56.215160369873
1671037525.69979,964999,99.9109344482422
1671037586.80971,966499,127.849243164063
1671037645.52256,967999,43.3420944213867
1671037665.33916,968499,170.541244506836
1671037745.41897,970499,119.45629119873
1671037765.23852,970999,82.3023910522461
1671037785.01373,971499,67.7753219604492
1671037845.917,972999,202.708892822266
1671037886.53575,973999,75.4935073852539
1671037947.76271,975499,112.717132568359
1671037967.73641,975999,70.6001281738281
1671038007.52381,976999,84.1777648925781
1671038068.60824,978499,107.255340576172
1671038149.71026,980499,172.316055297852
1671038170.04363,980999,116.536224365234
1671038189.99607,981499,234.936965942383
1671038209.62529,981999,55.9525260925293
1671038229.25075,982499,59.7949981689453
1671038268.85675,983499,102.67707824707
1671038289.02098,983999,114.190254211426
1671038308.62292,984499,79.8020858764648
1671038328.41581,984999,95.1348190307617
1671038447.88988,987999,163.44905090332
1671038488.11147,988999,184.992614746094
1671038528.11296,989999,204.660400390625
1671038548.25254,990499,173.914138793945
1671038568.34564,990999,82.5863800048828
1671038588.4425,991499,148.650314331055
1671038608.41852,991999,107.39453125
1671038648.58914,992999,189.728515625
1671038689.6068,993999,103.827568054199
1671038709.7603,994499,145.15998840332
1671038769.21271,995999,47.2020378112793
1671038788.87026,996499,78.6014862060547
1671038848.27288,997999,62.0316314697266
1671039271.369,1008499,103.543014526367
1671039291.06786,1008999,88.7202072143555
1671039370.22253,1010999,130.178207397461
1671039389.93818,1011499,208.200668334961
1671039410.03302,1011999,217.597396850586
1671039449.82601,1012999,138.432708740234
1671039469.76745,1013499,173.648330688477
1671039509.11373,1014499,159.848480224609
1671039568.86984,1015999,47.776554107666
1671039588.45753,1016499,62.6660003662109
1671039628.46763,1017499,157.846405029297
1671039648.36341,1017999,153.623840332031
1671039668.26543,1018499,67.5146255493164
1671039748.07319,1020499,159.762268066406
1671039767.61251,1020999,39.785213470459
1671039808.05119,1021999,157.041061401367
1671039827.91812,1022499,87.6702194213867
1671039886.84382,1023999,114.942024230957
1671039926.23022,1024999,92.5723571777344
1671040025.42353,1027499,143.436508178711
1671040045.44149,1027999,213.599075317383
1671040065.52255,1028499,136.581390380859
1671040085.20023,1028999,88.556510925293
1671040285.15687,1033999,122.932525634766
1671040304.88346,1034499,93.1947174072266
1671040344.42424,1035499,62.0310211181641
1671040423.14661,1037499,118.949935913086
1671040503.89746,1039499,184.754959106445
1671040524.40371,1039999,209.678909301758
1671040625.14407,1042499,183.555999755859
1671040665.04995,1043499,229.044784545898
1671040685.14804,1043999,230.982528686523
1671040724.95424,1044999,179.207305908203
1671040744.51828,1045499,92.8885269165039
1671040764.22113,1045999,113.148254394531
1671040843.6274,1047999,133.32112121582
1671040882.9275,1048999,48.4559059143066
1671040903.00507,1049499,218.751235961914
1671040942.48663,1050499,117.346046447754
1671041002.30993,1051999,196.192138671875
1671041022.05806,1052499,48.1423034667969
1671041041.88215,1052999,40.2268943786621
1671041061.30807,1053499,97.1419219970703
1671041121.21783,1054999,96.877685546875
1671041141.16473,1055499,95.3506088256836
1671041220.09782,1057499,60.4240760803223
1671041239.93323,1057999,92.9238052368164
1671041319.40991,1059999,167.642272949219
1671041339.23288,1060499,62.5699501037598
1671041378.13733,1061499,160.856170654297
1671041398.12881,1061999,178.300933837891
1671041417.7797,1062499,75.6112670898438
1671041478.08634,1063999,139.84765625
1671041615.74892,1067499,106.167335510254
1671041635.23541,1067999,68.4291915893555
1671041654.90733,1068499,240.668228149414
1671041714.41271,1069999,208.979049682617
1671041793.67736,1071999,96.8483123779297
1671041913.35964,1074999,177.133255004883
1671041932.55388,1075499,66.1100997924805
1671042012.56069,1077499,125.669425964355
1671042032.39273,1077999,144.778930664063
1671042112.66775,1079999,153.786071777344
1671042132.76481,1080499,188.735977172852
1671042152.60289,1080999,166.539291381836
1671042172.36607,1081499,73.7633819580078
1671042311.03024,1084999,83.9352188110352
1671042393.00078,1086999,152.824447631836
1671042433.27154,1087999,232.281982421875
1671042453.23403,1088499,214.776885986328
1671042592.91557,1091999,79.5784225463867
1671042632.95369,1092999,210.680572509766
1671042672.05204,1093999,81.1047058105469
1671042711.61081,1094999,130.018005371094
1671042809.67701,1097499,45.3662872314453
1671042908.50073,1099999,231.947311401367
1671042948.30879,1100999,179.851684570313
1671042968.42715,1101499,222.52458190918
1671042988.47024,1101999,192.224349975586
1671043047.71627,1103499,72.6633071899414
1671043106.78005,1104999,86.7730712890625
1671043146.56754,1105999,108.281402587891
1671043166.59182,1106499,241.844573974609
1671043206.62634,1107499,211.106857299805
1671043226.7656,1107999,192.569686889648
1671043246.82255,1108499,219.303680419922
1671043345.87294,1110999,71.9717330932617
1671043366.47748,1111499,211.083190917969
1671043386.49378,1111999,41.8942260742188
1671043427.13571,1112999,68.0635452270508
1671043466.87731,1113999,52.810718536377
1671043590.24999,1116999,151.722320556641
1671043651.60022,1118499,216.864959716797
1671043712.64024,1119999,173.251235961914
1671043773.28528,1121499,86.6460876464844
1671043813.08944,1122499,35.6491546630859
1671044013.6242,1127499,53.2438926696777
1671044073.26685,1128999,140.751052856445
1671044093.35383,1129499,219.843795776367
1671044214.05167,1132499,112.758773803711
1671044254.43041,1133499,219.681869506836
1671044275.03599,1133999,164.583938598633
1671044417.31916,1137499,207.156097412109
1671044457.51004,1138499,189.329895019531
1671044536.8411,1140499,108.382598876953
1671044557.12236,1140999,198.090530395508
1671044636.34443,1142999,135.228286743164
1671044757.0549,1145999,100.499359130859
1671044777.03398,1146499,116.101722717285
1671044796.79209,1146999,101.726455688477
1671044936.44535,1150499,222.047943115234
1671045035.15635,1152999,85.5777893066406
1671045055.07722,1153499,245.398880004883
1671045074.98321,1153999,226.961929321289
1671045115.03129,1154999,138.403137207031
1671045154.91495,1155999,214.362380981445
1671045234.33461,1157999,227.483276367187
1671045253.94249,1158499,90.4325103759766
1671045312.73353,1159999,175.237915039063
1671045410.65166,1162499,178.417556762695
1671045528.74603,1165499,138.996795654297
1671045568.63042,1166499,193.619338989258
1671045628.45255,1167999,98.1078414916992
1671045727.63052,1170499,234.104705810547
1671045767.39367,1171499,113.831687927246
1671045787.0946,1171999,111.914726257324
1671045807.10061,1172499,232.868621826172
1671045846.69289,1173499,161.615188598633
1671045865.96296,1173999,228.613861083984
1671045885.39399,1174499,256.680725097656
1671045945.07393,1175999,217.481079101562
1671045965.07234,1176499,195.549118041992
1671045984.8641,1176999,112.522552490234
1671046063.73514,1178999,96.4474182128906
1671046103.50282,1179999,85.4204177856445
1671046163.67449,1181499,249.06120300293
1671046223.97141,1182999,233.350799560547
1671046283.83267,1184499,142.646667480469
1671046343.60511,1185999,132.184692382813
1671046383.22944,1186999,242.829086303711
1671046483.65904,1189499,88.1215515136719
1671046602.40445,1192499,106.567100524902
1671046701.42658,1194999,139.843505859375
1671046741.08885,1195999,108.965675354004
1671046780.78158,1196999,185.253723144531
1671046800.83458,1197499,158.497909545898
1671046820.80161,1197999,247.635559082031
1671046840.51729,1198499,74.9433135986328
1671046860.18616,1198999,124.373382568359
1671046880.01981,1199499,91.1835556030274
1671046939.5403,1200999,131.721115112305
1671047077.97299,1204499,66.4302368164063
1671047138.9702,1205999,169.30224609375
1671047159.473,1206499,201.727172851563
1671047219.73157,1207999,62.2473793029785
1671047299.81303,1209999,197.63264465332
1671047482.34397,1214499,141.408142089844
1671047541.82214,1215999,55.7878761291504
1671047620.68076,1217999,87.2336959838867
1671047640.49686,1218499,121.627792358398
1671047680.63918,1219499,104.499641418457
1671047700.9607,1219999,43.4009628295898
1671047741.09295,1220999,106.815727233887
1671047761.63952,1221499,182.988006591797
1671047883.47926,1224499,243.50227355957
1671048004.2375,1227499,218.210189819336
1671048083.41107,1229499,122.766540527344
1671048103.21845,1229999,85.399299621582
1671048162.58542,1231499,155.82096862793
1671048203.07101,1232499,142.672821044922
1671048223.73889,1232999,82.2692337036133
1671048264.35577,1233999,61.977180480957
1671048305.39939,1234999,193.227157592773
1671048386.24889,1236999,90.4129409790039
1671048427.07069,1237999,171.373229980469
1671048467.64108,1238999,89.9220275878906
1671048609.60842,1242499,214.280136108398
1671048629.58757,1242999,234.955780029297
1671048709.01746,1244999,70.2168350219727
1671048788.78606,1246999,224.600738525391
1671048848.23713,1248499,198.340362548828
1671048887.93434,1249499,90.5261535644531
1671048907.69993,1249999,57.081901550293
