train/critic_loss,transfer/epsilon,eval/mean_reward,train/ent_coef,train/ent_coef_loss,transfer/num_old_policy,train/n_updates,transfer/num_random,transfer/reuse_phi,eval/mean_ep_length,transfer/num_new_policy,train/learning_rate,time/total_timesteps,train/actor_loss,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/fps
2.829765796661377,0.9999999999905987,31.1570812,0.01353292167186737,2.8904824256896973,18,210499,14,9.401228705558595e-12,500.0,464,0.0003,210500,-25.71041488647461,,,,,
3.554328203201294,0.9999999999905987,30.917936200000003,0.013336307369172573,-0.286199688911438,19,210999,10,9.401228705558595e-12,500.0,467,0.0003,211000,-26.03614044189453,,,,,
2.6653285026550293,0.9999999999905987,25.761910999999998,0.01379207894206047,0.9741920828819275,17,211499,15,9.401228705558595e-12,500.0,464,0.0003,211500,-25.434040069580078,,,,,
7.137677192687988,0.9999999999905987,15.799665000000001,0.013807844370603561,4.170055866241455,19,211999,10,9.401228705558595e-12,500.0,467,0.0003,212000,-27.357627868652344,,,,,
,,,,,,,,,,,,212000,,35248,59.648781940000006,500.0,424,6
2.7355103492736816,0.9999999999905987,13.1669816,0.014447124674916267,-0.38181817531585693,23,212499,5,9.401228705558595e-12,500.0,468,0.0003,212500,-21.73226547241211,,,,,
1.6854248046875,0.9999999999905987,10.2921536,0.013973832130432129,-1.8194619417190552,23,212999,10,9.401228705558595e-12,500.0,463,0.0003,213000,-21.08002281188965,,,,,
1.9708795547485352,0.9999999999905987,10.8840862,0.014058344066143036,-1.6694133281707764,23,213499,8,9.401228705558595e-12,500.0,465,0.0003,213500,-25.146560668945312,,,,,
2.4195849895477295,0.9999999999905987,32.2585682,0.014393243007361889,4.902577877044678,20,213999,13,9.401228705558595e-12,500.0,463,0.0003,214000,-27.72986602783203,,,,,
,,,,,,,,,,,,214000,,35589,60.73778542000001,500.0,428,6
3.8604366779327393,0.9999999999905987,5.117126399999999,0.014832952059805393,-1.0325913429260254,23,214499,9,9.401228705558595e-12,500.0,464,0.0003,214500,-28.330169677734375,,,,,
2.2365317344665527,0.9999999999905987,22.091299799999998,0.014671471901237965,2.332885265350342,26,214999,10,9.401228705558595e-12,500.0,460,0.0003,215000,-27.382015228271484,,,,,
2.8129050731658936,0.9999999999905987,23.660011,0.014745344407856464,-1.1346639394760132,22,215499,6,9.401228705558595e-12,500.0,468,0.0003,215500,-25.198091506958008,,,,,
2.433948278427124,0.9999999999905987,37.772304399999996,0.014610210433602333,-2.0105154514312744,19,215999,9,9.401228705558595e-12,500.0,468,0.0003,216000,-25.815011978149414,,,,,
,,,,,,,,,,,,216000,,35933,57.82715396,500.0,432,6
3.648745059967041,0.9999999999905987,28.5560548,0.014898975379765034,0.6235908269882202,15,216499,5,9.401228705558595e-12,500.0,476,0.0003,216500,-25.42470932006836,,,,,
1.959546685218811,0.9999999999905987,10.087190599999998,0.01551328506320715,-0.7470828294754028,20,216999,11,9.401228705558595e-12,500.0,465,0.0003,217000,-25.97629165649414,,,,,
4.725747585296631,0.9999999999905987,21.80281,0.01566094532608986,0.1399809569120407,22,217499,9,9.401228705558595e-12,500.0,465,0.0003,217500,-26.26932144165039,,,,,
3.2530124187469482,0.9999999999905987,14.415191800000002,0.015887988731265068,-3.354001998901367,22,217999,11,9.401228705558595e-12,500.0,463,0.0003,218000,-27.16763687133789,,,,,
,,,,,,,,,,,,218000,,36275,58.73133404999999,500.0,436,6
7.253702163696289,0.9999999999905987,14.3200546,0.01589328609406948,-2.0491414070129395,23,218499,6,9.401228705558595e-12,500.0,467,0.0003,218500,-25.785385131835938,,,,,
4.483386993408203,0.9999999999905987,12.9807928,0.015636172145605087,-3.6791467666625977,19,218999,9,9.401228705558595e-12,500.0,468,0.0003,219000,-27.050533294677734,,,,,
2.8951416015625,0.9999999999905987,34.0552252,0.016062254086136818,0.6636231541633606,18,219499,18,9.401228705558595e-12,500.0,460,0.0003,219500,-24.702869415283203,,,,,
2.5216166973114014,0.9999999999905987,19.095263,0.01646902970969677,-0.5673107504844666,23,219999,8,9.401228705558595e-12,500.0,465,0.0003,220000,-25.985580444335938,,,,,
,,,,,,,,,,,,220000,,36623,56.79571946,500.0,440,6
3.1661601066589355,0.9999999999905987,18.5324004,0.016454217955470085,1.1465489864349365,19,220499,8,9.401228705558595e-12,500.0,469,0.0003,220500,-28.844188690185547,,,,,
5.672715187072754,0.9999999999905987,20.8702702,0.016649413853883743,2.255342483520508,25,220999,5,9.401228705558595e-12,500.0,466,0.0003,221000,-27.652450561523438,,,,,
3.1118059158325195,0.9999999999905987,17.584010999999997,0.01702956296503544,-1.743034839630127,19,221499,12,9.401228705558595e-12,500.0,465,0.0003,221500,-27.079835891723633,,,,,
4.221816062927246,0.9999999999905987,17.119698,0.016771748661994934,-0.724327564239502,22,221999,6,9.401228705558595e-12,500.0,468,0.0003,222000,-26.066679000854492,,,,,
,,,,,,,,,,,,222000,,36968,57.86744854,500.0,444,6
3.3748373985290527,0.9999999999905987,8.217783,0.017225703224539757,0.9553147554397583,20,222499,10,9.401228705558595e-12,500.0,466,0.0003,222500,-28.563865661621094,,,,,
3.8561811447143555,0.9999999999905987,13.629351,0.017413251101970673,1.1274845600128174,16,222999,9,9.401228705558595e-12,500.0,471,0.0003,223000,-32.42036437988281,,,,,
4.760550022125244,0.9999999999905987,13.042585599999999,0.017680546268820763,0.09511226415634155,22,223499,7,9.401228705558595e-12,500.0,467,0.0003,223500,-29.518552780151367,,,,,
3.2956957817077637,0.9999999999905987,3.288279,0.01788838766515255,-0.6768730878829956,19,223999,9,9.401228705558595e-12,500.0,468,0.0003,224000,-28.876407623291016,,,,,
,,,,,,,,,,,,224000,,37310,57.26161543,500.0,448,6
6.290133953094482,0.9999999999905987,29.07731,0.01782984286546707,0.4801737070083618,18,224499,15,9.401228705558595e-12,500.0,463,0.0003,224500,-30.229434967041016,,,,,
16.62944793701172,0.9999999999905987,7.018908399999999,0.01846405677497387,2.7180593013763428,18,224999,8,9.401228705558595e-12,500.0,470,0.0003,225000,-33.86492919921875,,,,,
2.224325180053711,0.9999999999905987,2.4844139999999997,0.018228814005851746,-1.458704948425293,24,225499,11,9.401228705558595e-12,500.0,461,0.0003,225500,-29.01396942138672,,,,,
3.104142665863037,0.9999999999905987,16.271791,0.01875501126050949,0.9710448384284973,18,225999,9,9.401228705558595e-12,500.0,469,0.0003,226000,-32.774375915527344,,,,,
,,,,,,,,,,,,226000,,37650,55.890163570000006,500.0,452,6
4.4173994064331055,0.9999999999905987,1.6752601999999999,0.018243659287691116,1.5745625495910645,24,226499,11,9.401228705558595e-12,500.0,461,0.0003,226500,-34.40932846069336,,,,,
5.349993705749512,0.9999999999905987,3.0417845999999997,0.01834011822938919,-0.16078925132751465,15,226999,15,9.401228705558595e-12,500.0,466,0.0003,227000,-30.56556510925293,,,,,
5.132205486297607,0.9999999999905987,2.3907593999999994,0.018890101462602615,-0.21854105591773987,20,227499,5,9.401228705558595e-12,500.0,471,0.0003,227500,-28.596965789794922,,,,,
3.7077112197875977,0.9999999999905987,2.0309992,0.018420105800032616,-1.1682344675064087,17,227999,9,9.401228705558595e-12,500.0,470,0.0003,228000,-27.570499420166016,,,,,
,,,,,,,,,,,,228000,,37987,53.862679230000005,500.0,456,6
4.752161979675293,0.9999999999905987,6.439629399999999,0.018851855769753456,0.0021778643131256104,23,228499,6,9.401228705558595e-12,500.0,467,0.0003,228500,-33.77539825439453,,,,,
3.7871932983398438,0.9999999999905987,1.7350742000000001,0.01901434361934662,-0.8547775745391846,18,228999,10,9.401228705558595e-12,500.0,468,0.0003,229000,-31.395736694335938,,,,,
6.654609203338623,0.9999999999905987,2.0865298,0.019936155527830124,-1.535407304763794,22,229499,7,9.401228705558595e-12,500.0,467,0.0003,229500,-29.50615119934082,,,,,
47.275108337402344,0.9999999999905987,1.8231260000000002,0.01979023590683937,-1.0749303102493286,21,229999,10,9.401228705558595e-12,500.0,465,0.0003,230000,-28.993392944335938,,,,,
,,,,,,,,,,,,230000,,38327,53.00187374,500.0,460,6
3.9624621868133545,0.9999999999905987,2.6383672,0.01977241225540638,3.419154167175293,12,230499,10,9.401228705558595e-12,500.0,474,0.0003,230500,-30.871723175048828,,,,,
4.761853218078613,0.9999999999905987,3.5261424,0.019832991063594818,-1.2031335830688477,15,230999,11,9.401228705558595e-12,500.0,470,0.0003,231000,-31.62291717529297,,,,,
3.3779757022857666,0.9999999999905987,3.9444016,0.020479533821344376,-1.7069051265716553,23,231499,6,9.401228705558595e-12,500.0,467,0.0003,231500,-30.276121139526367,,,,,
5.688752174377441,0.9999999999905987,5.15939,0.020577313378453255,-0.7418347597122192,21,231999,12,9.401228705558595e-12,500.0,463,0.0003,232000,-26.490402221679688,,,,,
,,,,,,,,,,,,232000,,38669,51.68526493000001,500.0,464,5
4.4845991134643555,0.9999999999905987,1.8944091999999997,0.020821917802095413,-0.8117882609367371,19,232499,12,9.401228705558595e-12,500.0,465,0.0003,232500,-29.844303131103516,,,,,
15.284344673156738,0.9999999999905987,7.495520000000001,0.020206309854984283,-0.8245492577552795,18,232999,12,9.401228705558595e-12,500.0,466,0.0003,233000,-30.71919822692871,,,,,
9.901735305786133,0.9999999999905987,1.8397796,0.021067600697278976,0.36341017484664917,20,233499,11,9.401228705558595e-12,500.0,465,0.0003,233500,-39.015235900878906,,,,,
3.824767589569092,0.9999999999905987,2.357403,0.021153314039111137,0.4066741168498993,28,233999,5,9.401228705558595e-12,500.0,463,0.0003,234000,-29.75925064086914,,,,,
,,,,,,,,,,,,234000,,39013,50.6953439,500.0,468,5
12.331777572631836,0.9999999999905987,8.783494600000001,0.0215725377202034,1.9630722999572754,22,234499,5,9.401228705558595e-12,500.0,469,0.0003,234500,-34.75259017944336,,,,,
7.543702125549316,0.9999999999905987,1.660765,0.02214757911860943,0.8173506259918213,24,234999,7,9.401228705558595e-12,500.0,465,0.0003,235000,-35.127498626708984,,,,,
364.75347900390625,0.9999999999905987,2.5936266,0.022200997918844223,0.4309910535812378,27,235499,7,9.401228705558595e-12,500.0,462,0.0003,235500,-32.18382263183594,,,,,
5.365073204040527,0.9999999999905987,1.8212362,0.022619593888521194,-0.6195257902145386,26,235999,8,9.401228705558595e-12,500.0,462,0.0003,236000,-36.03020477294922,,,,,
,,,,,,,,,,,,236000,,39357,50.16462823999999,500.0,472,5
27.55527687072754,0.9999999999905987,3.9988924,0.022865500301122665,0.03716158866882324,14,236499,13,9.401228705558595e-12,500.0,469,0.0003,236500,-35.579586029052734,,,,,
4.8127570152282715,0.9999999999905987,3.1660466000000005,0.023671342059969902,-0.5380783081054688,21,236999,10,9.401228705558595e-12,500.0,465,0.0003,237000,-34.79581832885742,,,,,
4.628633499145508,0.9999999999905987,1.7016714,0.02266513928771019,-0.14488613605499268,15,237499,15,9.401228705558595e-12,500.0,466,0.0003,237500,-35.54546356201172,,,,,
6.825849533081055,0.9999999999905987,2.2939068000000002,0.022751623764634132,-0.9292555451393127,19,237999,14,9.401228705558595e-12,500.0,463,0.0003,238000,-33.50346374511719,,,,,
,,,,,,,,,,,,238000,,39695,50.044329340000004,500.0,476,5
7.694884777069092,0.9999999999905987,2.0224574,0.022912057116627693,-0.06355884671211243,19,238499,8,9.401228705558595e-12,500.0,469,0.0003,238500,-35.47227478027344,,,,,
7.357485294342041,0.9999999999905987,3.4723694000000007,0.023775912821292877,0.8522025346755981,17,238999,7,9.401228705558595e-12,500.0,472,0.0003,239000,-37.29469680786133,,,,,
6.613061428070068,0.9999999999905987,1.8371807999999998,0.023793155327439308,-1.6531827449798584,16,239499,14,9.401228705558595e-12,500.0,466,0.0003,239500,-34.612972259521484,,,,,
5.289568901062012,0.9999999999905987,2.4214626,0.023933639749884605,-0.0779956579208374,19,239999,10,9.401228705558595e-12,500.0,467,0.0003,240000,-41.89628601074219,,,,,
,,,,,,,,,,,,240000,,40033,49.99931224000001,500.0,480,5
5.162928581237793,0.9999999999905987,2.0398936,0.024515513330698013,-2.5471739768981934,23,240499,9,9.401228705558595e-12,500.0,464,0.0003,240500,-38.20863342285156,,,,,
8.640836715698242,0.9999999999905987,2.1484031999999997,0.024198690429329872,-0.48404988646507263,16,240999,13,9.401228705558595e-12,500.0,467,0.0003,241000,-38.49223327636719,,,,,
5.92052698135376,0.9999999999905987,1.6713232000000002,0.02455775812268257,-0.4926029443740845,19,241499,12,9.401228705558595e-12,500.0,465,0.0003,241500,-33.98023223876953,,,,,
7.677501678466797,0.9999999999905987,1.9578490000000002,0.024273278191685677,-0.9452795386314392,19,241999,8,9.401228705558595e-12,500.0,469,0.0003,242000,-37.99967956542969,,,,,
,,,,,,,,,,,,242000,,40371,48.347287290000004,500.0,484,5
4.51186466217041,0.9999999999905987,1.7740493999999998,0.0253054890781641,-1.9036884307861328,20,242499,8,9.401228705558595e-12,500.0,468,0.0003,242500,-35.910682678222656,,,,,
7.662359714508057,0.9999999999905987,1.9176811999999999,0.024760683998465538,0.2194223403930664,23,242999,13,9.401228705558595e-12,500.0,460,0.0003,243000,-37.401214599609375,,,,,
4.292086601257324,0.9999999999905987,2.2321146,0.025635238736867905,-0.5338852405548096,21,243499,9,9.401228705558595e-12,500.0,466,0.0003,243500,-38.272743225097656,,,,,
5.092323303222656,0.9999999999905987,1.6873786,0.02613324671983719,1.8260267972946167,15,243999,11,9.401228705558595e-12,500.0,470,0.0003,244000,-44.522911071777344,,,,,
,,,,,,,,,,,,244000,,40706,47.39088510000001,500.0,488,5
5.227067947387695,0.9999999999905987,1.6936278000000002,0.02594565786421299,0.5237595438957214,21,244499,13,9.401228705558595e-12,500.0,462,0.0003,244500,-41.98729705810547,,,,,
7.062072277069092,0.9999999999905987,1.7376163999999998,0.02514958754181862,0.21487164497375488,24,244999,10,9.401228705558595e-12,500.0,462,0.0003,245000,-35.8077392578125,,,,,
4.472756385803223,0.9999999999905987,2.0781680000000002,0.025025218725204468,-1.1866422891616821,23,245499,5,9.401228705558595e-12,500.0,468,0.0003,245500,-39.22585678100586,,,,,
5.562752723693848,0.9999999999905987,1.8017122,0.0261978879570961,-0.6304188966751099,19,245999,9,9.401228705558595e-12,500.0,468,0.0003,246000,-42.791439056396484,,,,,
,,,,,,,,,,,,246000,,41048,46.93099173,500.0,492,5
7.536518096923828,0.9999999999905987,1.9402206,0.025528155267238617,-1.8042738437652588,24,246499,9,9.401228705558595e-12,500.0,463,0.0003,246500,-38.143531799316406,,,,,
10.589641571044922,0.9999999999905987,2.5136876,0.025827553123235703,0.5052065849304199,16,246999,9,9.401228705558595e-12,500.0,471,0.0003,247000,-38.069923400878906,,,,,
7.927578449249268,0.9999999999905987,2.0715506,0.026063667610287666,2.0798327922821045,20,247499,11,9.401228705558595e-12,500.0,465,0.0003,247500,-41.49312210083008,,,,,
11.943666458129883,0.9999999999905987,1.5361442,0.026062946766614914,3.49407958984375,20,247999,5,9.401228705558595e-12,500.0,471,0.0003,248000,-37.820220947265625,,,,,
,,,,,,,,,,,,248000,,41390,44.24349824,500.0,496,5
15.90927505493164,0.9999999999905987,1.9514392,0.026302725076675415,2.460662364959717,21,248499,10,9.401228705558595e-12,500.0,465,0.0003,248500,-50.019020080566406,,,,,
13.17574405670166,0.9999999999905987,2.1604951999999997,0.027057206258177757,1.6180355548858643,19,248999,9,9.401228705558595e-12,500.0,468,0.0003,249000,-38.304359436035156,,,,,
42.43242645263672,0.9999999999905987,1.7398694000000003,0.026588324457406998,-2.109679937362671,17,249499,14,9.401228705558595e-12,500.0,465,0.0003,249500,-39.47676086425781,,,,,
7.2463788986206055,0.9999999999905987,2.480541,0.026677506044507027,4.314127445220947,22,249999,12,9.401228705558595e-12,500.0,462,0.0003,250000,-43.50608444213867,,,,,
,,,,,,,,,,,,250000,,41733,41.70263305999999,500.0,500,5
35.51227569580078,0.9999999999905987,2.3375318,0.026752358302474022,1.050662875175476,22,250499,10,9.401228705558595e-12,500.0,464,0.0003,250500,-44.499794006347656,,,,,
13.949912071228027,0.9999999999905987,1.6388411999999999,0.02709266170859337,-1.513163447380066,24,250999,9,9.401228705558595e-12,500.0,463,0.0003,251000,-37.570194244384766,,,,,
9.438443183898926,0.9999999999905987,1.9838722,0.027270730584859848,-0.49449682235717773,20,251499,9,9.401228705558595e-12,500.0,467,0.0003,251500,-48.89875793457031,,,,,
6.2494707107543945,0.9999999999905987,2.1668352,0.027526618912816048,-1.2368755340576172,16,251999,8,9.401228705558595e-12,500.0,472,0.0003,252000,-43.24885559082031,,,,,
,,,,,,,,,,,,252000,,42074,40.08107232,500.0,504,5
7.089099884033203,0.9999999999905987,1.995985,0.027740085497498512,-0.4761035442352295,23,252499,7,9.401228705558595e-12,500.0,466,0.0003,252500,-48.990291595458984,,,,,
7.2710700035095215,0.9999999999905987,1.5727634,0.027908552438020706,0.30677956342697144,12,252999,12,9.401228705558595e-12,500.0,472,0.0003,253000,-46.56130599975586,,,,,
10.679561614990234,0.9999999999905987,2.1826356000000002,0.028003349900245667,4.408100128173828,19,253499,13,9.401228705558595e-12,500.0,464,0.0003,253500,-52.471168518066406,,,,,
10.895926475524902,0.9999999999905987,1.7424232,0.028023067861795425,0.3499488830566406,18,253999,11,9.401228705558595e-12,500.0,467,0.0003,254000,-47.92070770263672,,,,,
,,,,,,,,,,,,254000,,42412,40.77494146,500.0,508,5
15.746018409729004,0.9999999999905987,2.0293588,0.028581449761986732,1.74603271484375,21,254499,8,9.401228705558595e-12,500.0,467,0.0003,254500,-49.21120834350586,,,,,
14.854759216308594,0.9999999999905987,1.360477,0.028285585343837738,0.04057276248931885,20,254999,8,9.401228705558595e-12,500.0,468,0.0003,255000,-45.550048828125,,,,,
11.238601684570312,0.9999999999905987,1.8820185999999999,0.028071701526641846,1.807849407196045,18,255499,10,9.401228705558595e-12,500.0,468,0.0003,255500,-47.928916931152344,,,,,
13.725973129272461,0.9999999999905987,2.055597,0.028714733198285103,-0.8542501330375671,14,255999,13,9.401228705558595e-12,500.0,469,0.0003,256000,-46.849037170410156,,,,,
,,,,,,,,,,,,256000,,42747,38.58736276,500.0,512,5
9.163030624389648,0.9999999999905987,1.434311,0.02756599150598049,-0.6767711043357849,22,256499,12,9.401228705558595e-12,500.0,462,0.0003,256500,-42.205787658691406,,,,,
8.003228187561035,0.9999999999905987,2.4840404,0.0279412679374218,-1.7440152168273926,27,256999,10,9.401228705558595e-12,500.0,459,0.0003,257000,-43.24618148803711,,,,,
11.300104141235352,0.9999999999905987,1.7856657999999999,0.028221558779478073,0.07840017974376678,21,257499,9,9.401228705558595e-12,500.0,466,0.0003,257500,-44.15858840942383,,,,,
12.233833312988281,0.9999999999905987,2.0943510000000005,0.030142515897750854,2.207897186279297,24,257999,7,9.401228705558595e-12,500.0,465,0.0003,258000,-54.20811080932617,,,,,
,,,,,,,,,,,,258000,,43081,39.96755326,500.0,516,5
50.665550231933594,0.9999999999905987,1.5194132,0.029340166598558426,0.7292836904525757,16,258499,11,9.401228705558595e-12,500.0,469,0.0003,258500,-48.555912017822266,,,,,
7.622190475463867,0.9999999999905987,1.9323111999999998,0.028792114928364754,-0.11223441362380981,15,258999,11,9.401228705558595e-12,500.0,470,0.0003,259000,-46.37769317626953,,,,,
11.105581283569336,0.9999999999905987,1.1195282,0.02827979251742363,0.2610291838645935,16,259499,15,9.401228705558595e-12,500.0,465,0.0003,259500,-48.82023620605469,,,,,
11.526981353759766,0.9999999999905987,1.4583806,0.029483413323760033,-0.5935211181640625,19,259999,14,9.401228705558595e-12,500.0,463,0.0003,260000,-45.6364631652832,,,,,
,,,,,,,,,,,,260000,,43420,39.444933320000004,500.0,520,5
10.159004211425781,0.9999999999905987,2.1455194,0.029425358399748802,-1.2326297760009766,19,260499,7,9.401228705558595e-12,500.0,470,0.0003,260500,-48.56961441040039,,,,,
9.359199523925781,0.9999999999905987,3.2379539999999998,0.02964712306857109,1.5926077365875244,16,260999,15,9.401228705558595e-12,500.0,465,0.0003,261000,-51.082130432128906,,,,,
15.939872741699219,0.9999999999905987,1.933878,0.02992631122469902,3.7305335998535156,19,261499,7,9.401228705558595e-12,500.0,470,0.0003,261500,-59.136474609375,,,,,
26.186777114868164,0.9999999999905987,2.347162,0.030247066169977188,0.8688639402389526,19,261999,7,9.401228705558595e-12,500.0,470,0.0003,262000,-53.307186126708984,,,,,
,,,,,,,,,,,,262000,,43757,38.65264199,500.0,524,5
13.555770874023438,0.9999999999905987,1.8803083999999999,0.030369646847248077,-0.43797361850738525,16,262499,15,9.401228705558595e-12,500.0,465,0.0003,262500,-47.861209869384766,,,,,
10.980867385864258,0.9999999999905987,2.8240220000000003,0.029380394145846367,1.8064427375793457,20,262999,11,9.401228705558595e-12,500.0,465,0.0003,263000,-49.30836486816406,,,,,
19.529630661010742,0.9999999999905987,2.8791214,0.029791323468089104,-1.3876879215240479,17,263499,10,9.401228705558595e-12,500.0,469,0.0003,263500,-47.26707077026367,,,,,
13.923951148986816,0.9999999999905987,2.5434826,0.029764393344521523,1.4859576225280762,15,263999,14,9.401228705558595e-12,500.0,467,0.0003,264000,-51.744102478027344,,,,,
,,,,,,,,,,,,264000,,44096,35.485749410000004,500.0,528,5
13.119216918945312,0.9999999999905987,1.2122022,0.03010060451924801,0.05628901720046997,14,264499,9,9.401228705558595e-12,500.0,473,0.0003,264500,-50.28718566894531,,,,,
8.600564956665039,0.9999999999905987,2.7885496,0.02920990251004696,1.1223950386047363,24,264999,8,9.401228705558595e-12,500.0,464,0.0003,265000,-48.94198989868164,,,,,
7.769711017608643,0.9999999999905987,5.8920364,0.029464539140462875,0.3498327434062958,24,265499,12,9.401228705558595e-12,500.0,460,0.0003,265500,-50.84209442138672,,,,,
8.165987968444824,0.9999999999905987,1.2029244,0.030108070001006126,-2.078437328338623,20,265999,9,9.401228705558595e-12,500.0,467,0.0003,266000,-49.21417236328125,,,,,
,,,,,,,,,,,,266000,,44433,35.499397040000005,500.0,532,5
8.402118682861328,0.9999999999905987,2.299615,0.02993704378604889,-0.8121974468231201,23,266499,10,9.401228705558595e-12,500.0,463,0.0003,266500,-50.78449630737305,,,,,
8.413488388061523,0.9999999999905987,7.4722364,0.030095558613538742,-2.0119705200195312,17,266999,12,9.401228705558595e-12,500.0,467,0.0003,267000,-47.17406463623047,,,,,
10.279865264892578,0.9999999999905987,4.2518318,0.030162636190652847,-2.0273685455322266,21,267499,8,9.401228705558595e-12,500.0,467,0.0003,267500,-44.802467346191406,,,,,
9.922679901123047,0.9999999999905987,2.4236718,0.02980128303170204,-0.0288161039352417,18,267999,9,9.401228705558595e-12,500.0,469,0.0003,268000,-47.179073333740234,,,,,
,,,,,,,,,,,,268000,,44770,32.89540851,500.0,536,5
14.053516387939453,0.9999999999905987,10.8056266,0.030196255072951317,0.8847501277923584,28,268499,8,9.401228705558595e-12,500.0,460,0.0003,268500,-45.98193359375,,,,,
7.890832424163818,0.9999999999905987,8.082666,0.030842723324894905,-1.6833117008209229,24,268999,11,9.401228705558595e-12,500.0,461,0.0003,269000,-43.83503723144531,,,,,
12.646158218383789,0.9999999999905987,2.4702874,0.03033333458006382,-0.9002494812011719,17,269499,12,9.401228705558595e-12,500.0,467,0.0003,269500,-47.92538833618164,,,,,
8.769195556640625,0.9999999999905987,2.5013048,0.030461041256785393,-1.2550854682922363,20,269999,11,9.401228705558595e-12,500.0,465,0.0003,270000,-55.76942825317383,,,,,
,,,,,,,,,,,,270000,,45108,32.97978852,500.0,540,5
8.8922119140625,0.9999999999905987,9.4156856,0.030720055103302002,1.4949522018432617,16,270499,13,9.401228705558595e-12,500.0,467,0.0003,270500,-52.295345306396484,,,,,
41.52585983276367,0.9999999999905987,4.0614244,0.03098289668560028,-0.14843428134918213,19,270999,10,9.401228705558595e-12,500.0,467,0.0003,271000,-49.009376525878906,,,,,
11.147052764892578,0.9999999999905987,4.704619,0.03147624805569649,-1.026210069656372,16,271499,16,9.401228705558595e-12,500.0,464,0.0003,271500,-44.29745864868164,,,,,
9.952313423156738,0.9999999999905987,4.1940956,0.03146214410662651,1.1024525165557861,21,271999,8,9.401228705558595e-12,500.0,467,0.0003,272000,-55.95995330810547,,,,,
,,,,,,,,,,,,272000,,45445,30.574580579999996,500.0,544,5
25.387100219726562,0.9999999999905987,3.9288764,0.031133193522691727,-2.824708938598633,22,272499,5,9.401228705558595e-12,500.0,469,0.0003,272500,-48.9788818359375,,,,,
12.340208053588867,0.9999999999905987,3.978864,0.03150158002972603,1.7255959510803223,26,272999,10,9.401228705558595e-12,500.0,460,0.0003,273000,-54.35908889770508,,,,,
152.5743408203125,0.9999999999905987,2.683102,0.03091244585812092,1.8984371423721313,23,273499,9,9.401228705558595e-12,500.0,464,0.0003,273500,-50.83786392211914,,,,,
10.932073593139648,0.9999999999905987,2.0433064,0.03247792646288872,-1.6695764064788818,20,273999,9,9.401228705558595e-12,500.0,467,0.0003,274000,-52.46175003051758,,,,,
,,,,,,,,,,,,274000,,45779,29.164801899999997,500.0,548,5
10.40339469909668,0.9999999999905987,2.296259,0.03172392025589943,-1.9534841775894165,16,274499,10,9.401228705558595e-12,500.0,470,0.0003,274500,-42.303985595703125,,,,,
30.72830581665039,0.9999999999905987,2.5557946,0.03155634179711342,1.5887954235076904,20,274999,10,9.401228705558595e-12,500.0,466,0.0003,275000,-50.0204963684082,,,,,
138.85455322265625,0.9999999999905987,6.299397399999999,0.03170177340507507,-0.14265114068984985,19,275499,7,9.401228705558595e-12,500.0,470,0.0003,275500,-49.941349029541016,,,,,
13.54489803314209,0.9999999999905987,6.233731799999999,0.03255020081996918,0.0113145112991333,19,275999,6,9.401228705558595e-12,500.0,471,0.0003,276000,-56.787109375,,,,,
,,,,,,,,,,,,276000,,46114,28.735649820000003,500.0,552,5
10.005414009094238,0.9999999999905987,8.1640636,0.03218275308609009,0.1812771111726761,28,276499,2,9.401228705558595e-12,500.0,466,0.0003,276500,-49.909912109375,,,,,
21.533708572387695,0.9999999999905987,8.2820424,0.03240179643034935,-0.5751461386680603,19,276999,11,9.401228705558595e-12,500.0,466,0.0003,277000,-60.25532531738281,,,,,
11.980937004089355,0.9999999999905987,4.8394926,0.033663343638181686,-0.46963194012641907,19,277499,12,9.401228705558595e-12,500.0,465,0.0003,277500,-49.080291748046875,,,,,
17.09881591796875,0.9999999999905987,12.127214,0.03498489037156105,-1.2107006311416626,22,277999,8,9.401228705558595e-12,500.0,466,0.0003,278000,-52.19671630859375,,,,,
,,,,,,,,,,,,278000,,46453,29.895056379999996,500.0,556,5
62.969085693359375,0.9999999999905987,8.6274132,0.03346879035234451,-0.2993296980857849,16,278499,11,9.401228705558595e-12,500.0,469,0.0003,278500,-51.82323455810547,,,,,
14.042082786560059,0.9999999999905987,35.28349899999999,0.03328537940979004,-1.2804208993911743,22,278999,7,9.401228705558595e-12,500.0,467,0.0003,279000,-50.64004898071289,,,,,
11.863319396972656,0.9999999999905987,9.1664146,0.03352787345647812,-3.4688611030578613,22,279499,6,9.401228705558595e-12,500.0,468,0.0003,279500,-51.02093505859375,,,,,
42.784339904785156,0.9999999999905987,11.9152298,0.03309539332985878,1.3034031391143799,25,279999,6,9.401228705558595e-12,500.0,465,0.0003,280000,-58.41856002807617,,,,,
,,,,,,,,,,,,280000,,46795,28.737432259999995,500.0,560,5
13.687518119812012,0.9999999999905987,28.741706599999997,0.032131392508745193,2.4286859035491943,22,280499,8,9.401228705558595e-12,500.0,466,0.0003,280500,-59.32429885864258,,,,,
11.838693618774414,0.9999999999905987,8.0204906,0.032745540142059326,0.18713384866714478,22,280999,5,9.401228705558595e-12,500.0,469,0.0003,281000,-50.500518798828125,,,,,
12.108419418334961,0.9999999999905987,11.719091,0.03334731608629227,0.9552586674690247,25,281499,9,9.401228705558595e-12,500.0,462,0.0003,281500,-52.90154266357422,,,,,
