eval/mean_reward,train/learning_rate,train/ent_coef_loss,train/n_updates,train/actor_loss,time/total_timesteps,train/ent_coef,eval/mean_ep_length,train/critic_loss,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,time/time_elapsed
0.0,0.0003,-2.2469582557678223,209399,-1.4304081201553345,209500,0.0005662724724970758,500.0,0.0077544916421175,,,,,
0.0,0.0003,-1.7863786220550537,209899,-1.398756742477417,210000,0.0005682020564563572,500.0,0.003787434194236994,,,,,
,,,,,210000,,,,0.01,420,500.0,6,31931
0.0,0.0003,1.2608370780944824,210399,-1.4078898429870605,210500,0.0005580887664109468,500.0,0.0020164395682513714,,,,,
0.0,0.0003,-4.601512908935547,210899,-1.3851404190063477,211000,0.0005491037736646831,500.0,0.013886824250221252,,,,,
0.0,0.0003,3.9314656257629395,211399,-1.3575518131256104,211500,0.0005553870578296483,500.0,0.0030499882996082306,,,,,
0.0,0.0003,-1.8055856227874756,211899,-1.3304390907287598,212000,0.0005497278179973364,500.0,0.0019613513723015785,,,,,
,,,,,212000,,,,0.01,424,500.0,6,32226
0.0,0.0003,1.0672789812088013,212399,-1.3274250030517578,212500,0.0005507817841134965,500.0,0.002222806215286255,,,,,
0.0,0.0003,-0.1535242795944214,212899,-1.3847335577011108,213000,0.0005461634136736393,500.0,0.001971152611076832,,,,,
0.0,0.0003,-0.593369722366333,213399,-1.3336777687072754,213500,0.0005419314838945866,500.0,0.006559574510902166,,,,,
0.0,0.0003,-4.308653831481934,213899,-1.3603086471557617,214000,0.0005496908561326563,500.0,0.0018358274828642607,,,,,
,,,,,214000,,,,0.01,428,500.0,6,32524
0.0,0.0003,0.8995668292045593,214399,-1.3627383708953857,214500,0.0005366377881728113,500.0,0.0023595751263201237,,,,,
0.0,0.0003,-1.4080344438552856,214899,-1.3084968328475952,215000,0.0005264098872430623,500.0,0.002442491240799427,,,,,
0.0,0.0003,-2.0798516273498535,215399,-1.286561131477356,215500,0.0005320715717971325,500.0,0.005599400959908962,,,,,
0.0,0.0003,-0.023617476224899292,215899,-1.324432134628296,216000,0.0005464960704557598,500.0,0.001770572504028678,,,,,
,,,,,216000,,,,0.01,432,500.0,6,32817
0.0,0.0003,1.0505645275115967,216399,-1.3051090240478516,216500,0.0005341020878404379,500.0,0.0021245416719466448,,,,,
0.0,0.0003,-0.896247923374176,216899,-1.2817983627319336,217000,0.000525386247318238,500.0,0.001756563549861312,,,,,
0.0,0.0003,-1.282984972000122,217399,-1.2478742599487305,217500,0.000520517525728792,500.0,0.010972118936479092,,,,,
0.0,0.0003,-1.7717766761779785,217899,-1.237709879875183,218000,0.0005104317679069936,500.0,0.01507282443344593,,,,,
,,,,,218000,,,,0.01,436,500.0,6,33118
0.0,0.0003,-0.8500053882598877,218399,-1.3116329908370972,218500,0.0005224640481173992,500.0,0.0024842489510774612,,,,,
0.0,0.0003,-3.8109800815582275,218899,-1.2566862106323242,219000,0.0005047352751716971,500.0,0.0018257929477840662,,,,,
0.0,0.0003,-0.5877833366394043,219399,-1.2625432014465332,219500,0.0005141997244209051,500.0,0.0019094203598797321,,,,,
0.0,0.0003,-2.1679086685180664,219899,-1.2497093677520752,220000,0.0005011019529774785,500.0,0.0020596084650605917,,,,,
,,,,,220000,,,,0.01,440,500.0,6,33418
0.0,0.0003,0.6658236980438232,220399,-1.2916022539138794,220500,0.0005198611761443317,500.0,0.004618699196726084,,,,,
0.0,0.0003,3.9742939472198486,220899,-1.3103333711624146,221000,0.000529497570823878,500.0,0.0018378020031377673,,,,,
0.0,0.0003,6.5184125900268555,221399,-1.2225695848464966,221500,0.0005113801453262568,500.0,0.0018339507514610887,,,,,
0.0,0.0003,-0.2572673559188843,221899,-1.1372530460357666,222000,0.0005183818866498768,500.0,0.0016232981579378247,,,,,
,,,,,222000,,,,0.01,444,500.0,6,33714
0.0,0.0003,1.9363508224487305,222399,-1.190524697303772,222500,0.0005232024705037475,500.0,0.0023394287563860416,,,,,
0.0,0.0003,3.1954057216644287,222899,-1.2387032508850098,223000,0.0005310703418217599,500.0,0.0022405553609132767,,,,,
0.0,0.0003,-3.098436117172241,223399,-1.1838114261627197,223500,0.00052653718739748,500.0,0.0024892729707062244,,,,,
0.0,0.0003,0.5660193562507629,223899,-1.2099826335906982,224000,0.0005326818791218102,500.0,0.0015886144246906042,,,,,
,,,,,224000,,,,0.01,448,500.0,6,34005
0.0,0.0003,2.383758068084717,224399,-1.2759424448013306,224500,0.0005323192453943193,500.0,0.002427782630547881,,,,,
0.0,0.0003,1.7929648160934448,224899,-1.17350435256958,225000,0.0005349462735466659,500.0,0.0024731827434152365,,,,,
0.0,0.0003,3.537024736404419,225399,-1.166332721710205,225500,0.0005429360899142921,500.0,0.0020211059600114822,,,,,
0.0,0.0003,3.1126351356506348,225899,-1.190600037574768,226000,0.0005469186580739915,500.0,0.009531505405902863,,,,,
,,,,,226000,,,,0.01,452,500.0,6,34294
0.0,0.0003,-0.3014822006225586,226399,-1.1988208293914795,226500,0.0005586944753304124,500.0,0.0020987270399928093,,,,,
0.0,0.0003,-5.6917405128479,226899,-1.1581629514694214,227000,0.0005597208510152996,500.0,0.005346491001546383,,,,,
0.0,0.0003,3.07210636138916,227399,-1.1820154190063477,227500,0.0005377558991312981,500.0,0.0020625023171305656,,,,,
0.0,0.0003,-3.9305663108825684,227899,-1.1409306526184082,228000,0.0005355679895728827,500.0,0.002408127300441265,,,,,
,,,,,228000,,,,0.01,456,500.0,6,34586
0.0,0.0003,0.5989687442779541,228399,-1.2351012229919434,228500,0.0005364771350286901,500.0,0.007161135319620371,,,,,
0.0,0.0003,2.4927382469177246,228899,-1.1683776378631592,229000,0.0005398853681981564,500.0,0.0016874739667400718,,,,,
0.0,0.0003,1.4401395320892334,229399,-1.0688899755477905,229500,0.0005446493159979582,500.0,0.0020323677454143763,,,,,
0.0,0.0003,1.5959579944610596,229899,-1.161564826965332,230000,0.0005469494499266148,500.0,0.005405514035373926,,,,,
,,,,,230000,,,,0.01,460,500.0,6,34882
0.0,0.0003,-1.0080572366714478,230399,-1.185012698173523,230500,0.0005494494689628482,500.0,0.0027818495873361826,,,,,
0.0,0.0003,2.414153575897217,230899,-1.1215667724609375,231000,0.0005520391277968884,500.0,0.002276383340358734,,,,,
0.0,0.0003,4.026712894439697,231399,-1.2237522602081299,231500,0.0005582316662184894,500.0,0.018012505024671555,,,,,
0.0,0.0003,3.3495864868164062,231899,-1.2267262935638428,232000,0.0005641753668896854,500.0,0.0021253349259495735,,,,,
,,,,,232000,,,,0.01,464,500.0,6,35174
0.0,0.0003,1.814047932624817,232399,-1.0448213815689087,232500,0.0005601128214038908,500.0,0.005043903831392527,,,,,
0.0,0.0003,0.020807743072509766,232899,-1.123927354812622,233000,0.0005582806770689785,500.0,0.0043748514726758,,,,,
0.0,0.0003,-0.8585555553436279,233399,-1.1083400249481201,233500,0.0005424019764177501,500.0,0.003326897509396076,,,,,
0.0,0.0003,1.8905680179595947,233899,-1.1998100280761719,234000,0.0005436985520645976,500.0,0.0039008143357932568,,,,,
,,,,,234000,,,,0.0,468,500.0,6,35480
0.0,0.0003,-1.3293248414993286,234399,-1.081129789352417,234500,0.0005281840567477047,500.0,0.009340064600110054,,,,,
0.0,0.0003,4.313238143920898,234899,-1.098250389099121,235000,0.0005344358505681157,500.0,0.002650277456268668,,,,,
0.0,0.0003,0.5721116065979004,235399,-1.1243505477905273,235500,0.0005286625237204134,500.0,0.003170714247971773,,,,,
0.0,0.0003,1.0875272750854492,235899,-1.1238727569580078,236000,0.0005362200899980962,500.0,0.00301242689602077,,,,,
,,,,,236000,,,,0.0,472,500.0,6,35773
0.0,0.0003,3.155478000640869,236399,-1.1567049026489258,236500,0.0005409379955381155,500.0,0.0021114249248057604,,,,,
0.0,0.0003,0.28585851192474365,236899,-1.152104377746582,237000,0.0005412174505181611,500.0,0.002324377652257681,,,,,
0.0,0.0003,-3.394115447998047,237399,-1.174588918685913,237500,0.0005246532382443547,500.0,0.002486803103238344,,,,,
0.0,0.0003,0.2107585072517395,237899,-1.1088613271713257,238000,0.0005404427647590637,500.0,0.0022646428551524878,,,,,
,,,,,238000,,,,0.0,476,500.0,6,36069
0.0,0.0003,-0.0007292628288269043,238399,-1.1247196197509766,238500,0.0005428343429230154,500.0,0.0034174234606325626,,,,,
0.0,0.0003,-1.594907283782959,238899,-1.0742665529251099,239000,0.0005480887484736741,500.0,0.00661392230540514,,,,,
0.0,0.0003,-2.8255696296691895,239399,-1.0934810638427734,239500,0.0005326950922608376,500.0,0.00274007860571146,,,,,
0.2,0.0003,5.165863037109375,239899,-1.0772143602371216,240000,0.0005346442922018468,500.0,0.0028288373723626137,,,,,
,,,,,240000,,,,0.0,480,500.0,6,36372
0.0,0.0003,-0.6231937408447266,240399,-1.143673300743103,240500,0.0005427479045465589,500.0,0.0029524117708206177,,,,,
0.0,0.0003,-0.3874385356903076,240899,-1.0683982372283936,241000,0.0005116538377478719,500.0,0.00193505035713315,,,,,
0.0,0.0003,-0.5666762590408325,241399,-1.190809726715088,241500,0.0005279805627651513,500.0,0.0026683059986680746,,,,,
0.0,0.0003,0.6138851046562195,241899,-1.1598334312438965,242000,0.0005539411213248968,500.0,0.0033753267489373684,,,,,
,,,,,242000,,,,0.0,484,500.0,6,36680
0.0,0.0003,-2.3227875232696533,242399,-1.1080222129821777,242500,0.0005335288587957621,500.0,0.002524707466363907,,,,,
0.0,0.0003,-0.9130983352661133,242899,-1.0159236192703247,243000,0.0005266453954391181,500.0,0.002497830195352435,,,,,
0.0,0.0003,-1.0303497314453125,243399,-1.1146814823150635,243500,0.0005275796283967793,500.0,0.00404953770339489,,,,,
0.0,0.0003,-1.3239575624465942,243899,-1.1898140907287598,244000,0.0005131469224579632,500.0,0.002516577485948801,,,,,
,,,,,244000,,,,0.0,488,500.0,6,37009
0.0,0.0003,4.802886009216309,244399,-1.0721288919448853,244500,0.0005269093671813607,500.0,0.0023469654843211174,,,,,
0.0,0.0003,1.1456518173217773,244899,-1.072119951248169,245000,0.0005197434220463037,500.0,0.0019831962417811155,,,,,
0.0,0.0003,4.18107795715332,245399,-1.080880880355835,245500,0.00050982681568712,500.0,0.002183546544983983,,,,,
0.0,0.0003,1.2963662147521973,245899,-1.0381674766540527,246000,0.0005248193629086018,500.0,0.002000279026106,,,,,
,,,,,246000,,,,0.0,492,500.0,6,37344
0.0,0.0003,-0.5008589029312134,246399,-1.094575047492981,246500,0.0005410904996097088,500.0,0.0022793509997427464,,,,,
0.0,0.0003,2.4695379734039307,246899,-1.0388939380645752,247000,0.0005467022419907153,500.0,0.0018990496173501015,,,,,
0.0,0.0003,0.8559694290161133,247399,-1.0728566646575928,247500,0.0005386554403230548,500.0,0.0030352864414453506,,,,,
0.0,0.0003,-2.5477383136749268,247899,-1.0223441123962402,248000,0.0005418862565420568,500.0,0.004267218988388777,,,,,
,,,,,248000,,,,0.0,496,500.0,6,37675
0.0,0.0003,-1.5973044633865356,248399,-1.0953197479248047,248500,0.000549833697732538,500.0,0.0028394018299877644,,,,,
0.0,0.0003,1.5217876434326172,248899,-1.0666351318359375,249000,0.000561702880077064,500.0,0.001971936784684658,,,,,
0.0,0.0003,5.762794017791748,249399,-1.0784087181091309,249500,0.0005512008792720735,500.0,0.0021295787300914526,,,,,
0.0,0.0003,0.5676825046539307,249899,-1.033071517944336,250000,0.0005391989834606647,500.0,0.0018659248016774654,,,,,
,,,,,250000,,,,0.0,500,500.0,6,38003
0.0,0.0003,-3.578038454055786,250399,-1.0813729763031006,250500,0.0005416059866547585,500.0,0.002402612939476967,,,,,
0.0,0.0003,1.8144557476043701,250899,-1.0825309753417969,251000,0.0005406814161688089,500.0,0.002765532350167632,,,,,
0.0,0.0003,-3.4066579341888428,251399,-1.0737990140914917,251500,0.000549603602848947,500.0,0.0025518485344946384,,,,,
0.0,0.0003,2.328275442123413,251899,-1.0620777606964111,252000,0.0005325635429471731,500.0,0.003400025889277458,,,,,
,,,,,252000,,,,0.0,504,500.0,6,38331
0.0,0.0003,4.18310022354126,252399,-1.0410891771316528,252500,0.0005298456526361406,500.0,0.0026511927135288715,,,,,
0.0,0.0003,-3.201814651489258,252899,-1.0290277004241943,253000,0.0005231343675404787,500.0,0.004072309471666813,,,,,
0.0,0.0003,0.679867148399353,253399,-1.0527009963989258,253500,0.0005431593162938952,500.0,0.0025704193394631147,,,,,
0.0,0.0003,-0.8431458473205566,253899,-1.0485639572143555,254000,0.000536785984877497,500.0,0.002318840939551592,,,,,
,,,,,254000,,,,0.0,508,500.0,6,38664
0.0,0.0003,1.5500516891479492,254399,-1.0591381788253784,254500,0.0005380180664360523,500.0,0.0020197604317218065,,,,,
0.0,0.0003,0.5943602919578552,254899,-1.077138066291809,255000,0.0005406373529694974,500.0,0.002391860820353031,,,,,
0.0,0.0003,0.4900438189506531,255399,-1.0930602550506592,255500,0.0005440940731205046,500.0,0.0030838127713650465,,,,,
0.0,0.0003,0.8569800853729248,255899,-1.0409648418426514,256000,0.0005420100642368197,500.0,0.0021462314762175083,,,,,
,,,,,256000,,,,0.0,512,500.0,6,38997
0.0,0.0003,-0.5221422910690308,256399,-1.0058331489562988,256500,0.0005418635555543005,500.0,0.006077948026359081,,,,,
0.0,0.0003,-0.04412013292312622,256899,-1.0517308712005615,257000,0.0005459876847453415,500.0,0.0020070518366992474,,,,,
0.0,0.0003,2.568835496902466,257399,-1.0422455072402954,257500,0.0005539411213248968,500.0,0.00229765847325325,,,,,
0.0,0.0003,-3.4049019813537598,257899,-1.0441322326660156,258000,0.0005590356304310262,500.0,0.0022480383049696684,,,,,
,,,,,258000,,,,0.0,516,500.0,6,39329
0.0,0.0003,3.485656499862671,258399,-1.0928034782409668,258500,0.0005358497146517038,500.0,0.002487492747604847,,,,,
0.0,0.0003,1.8994470834732056,258899,-1.0375065803527832,259000,0.0005479985848069191,500.0,0.007006460335105658,,,,,
0.0,0.0003,3.194225311279297,259399,-1.0953115224838257,259500,0.000546008232049644,500.0,0.007424377836287022,,,,,
0.0,0.0003,-2.9549856185913086,259899,-0.9827224612236023,260000,0.000541267276275903,500.0,0.003153156489133835,,,,,
,,,,,260000,,,,0.0,520,500.0,6,39660
0.0,0.0003,0.5808651447296143,260399,-1.0005840063095093,260500,0.000545677961781621,500.0,0.003670543897897005,,,,,
0.0,0.0003,-2.3883111476898193,260899,-1.0210446119308472,261000,0.0005534777301363647,500.0,0.0029149679467082024,,,,,
0.0,0.0003,-2.993260145187378,261399,-1.023700475692749,261500,0.0005480971303768456,500.0,0.003993673250079155,,,,,
0.0,0.0003,2.182203769683838,261899,-1.0867925882339478,262000,0.0005435370258055627,500.0,0.002223500283434987,,,,,
,,,,,262000,,,,0.0,524,500.0,6,39990
0.0,0.0003,-2.107243061065674,262399,-0.9966562390327454,262500,0.0005355470348149538,500.0,0.0029441784135997295,,,,,
0.0,0.0003,2.843606472015381,262899,-1.047058343887329,263000,0.0005500864936038852,500.0,0.0022243286948651075,,,,,
0.0,0.0003,0.43183255195617676,263399,-1.00492262840271,263500,0.0005450717289932072,500.0,0.00185298768337816,,,,,
0.0,0.0003,-2.7481205463409424,263899,-1.034576177597046,264000,0.0005389612051658332,500.0,0.002768318634480238,,,,,
,,,,,264000,,,,0.0,528,500.0,6,40320
0.0,0.0003,-1.3584190607070923,264399,-0.9425343871116638,264500,0.0005420129164122045,500.0,0.0024253528099507093,,,,,
0.0,0.0003,-1.8685896396636963,264899,-0.9516364336013794,265000,0.0005424053524620831,500.0,0.003352456260472536,,,,,
0.0,0.0003,-1.6705946922302246,265399,-0.9682090282440186,265500,0.0005488331080414355,500.0,0.0018101416062563658,,,,,
0.0,0.0003,-0.8820631504058838,265899,-0.9660507440567017,266000,0.0005355963367037475,500.0,0.001816652249544859,,,,,
,,,,,266000,,,,0.0,532,500.0,6,40656
0.0,0.0003,2.605226993560791,266399,-0.9640801548957825,266500,0.0005291563575156033,500.0,0.002882334403693676,,,,,
0.0,0.0003,1.5611836910247803,266899,-1.015985369682312,267000,0.000526856689248234,500.0,0.0019323478918522596,,,,,
0.0,0.0003,-1.279552936553955,267399,-1.048588752746582,267500,0.0005114208906888962,500.0,0.0027493308298289776,,,,,
0.0,0.0003,-1.0065369606018066,267899,-0.9684281349182129,268000,0.0005163978203199804,500.0,0.005798812955617905,,,,,
,,,,,268000,,,,0.0,536,500.0,6,40997
0.0,0.0003,0.21550041437149048,268399,-0.9598501920700073,268500,0.0005322268698364496,500.0,0.0024736467748880386,,,,,
0.0,0.0003,-1.7005703449249268,268899,-0.9917174577713013,269000,0.0005219640443101525,500.0,0.0021441064309328794,,,,,
0.0,0.0003,-1.4151217937469482,269399,-0.9437377452850342,269500,0.0005104987067170441,500.0,0.0024818910751491785,,,,,
0.0,0.0003,0.43785426020622253,269899,-0.9802416563034058,270000,0.0005141447763890028,500.0,0.0019270731136202812,,,,,
,,,,,270000,,,,0.0,540,500.0,6,41329
0.0,0.0003,0.8180122375488281,270399,-0.9004586338996887,270500,0.0005301314522512257,500.0,0.002952467417344451,,,,,
0.0,0.0003,4.457423210144043,270899,-0.9655728340148926,271000,0.0005325201200321317,500.0,0.0031394739635288715,,,,,
0.0,0.0003,0.7631421685218811,271399,-0.9494966268539429,271500,0.000522333022672683,500.0,0.004559241235256195,,,,,
0.0,0.0003,-1.7531853914260864,271899,-0.9150298833847046,272000,0.0005277469754219055,500.0,0.002222314476966858,,,,,
,,,,,272000,,,,0.0,544,500.0,6,41656
0.0,0.0003,4.592541694641113,272399,-0.9264989495277405,272500,0.0005192886455915868,500.0,0.002009884687140584,,,,,
0.0,0.0003,-4.814515113830566,272899,-0.97437584400177,273000,0.0005278544267639518,500.0,0.0020779864862561226,,,,,
0.0,0.0003,-0.10880732536315918,273399,-0.9891294240951538,273500,0.0005146169569343328,500.0,0.01315563265234232,,,,,
0.0,0.0003,-1.906692624092102,273899,-0.9762806296348572,274000,0.0005213854601606727,500.0,0.00475098704919219,,,,,
,,,,,274000,,,,0.0,548,500.0,6,41990
0.0,0.0003,-1.178100824356079,274399,-1.0072331428527832,274500,0.0005121659487485886,500.0,0.002323807217180729,,,,,
0.0,0.0003,1.140236258506775,274899,-0.9623732566833496,275000,0.0005215082201175392,500.0,0.0020724493078887463,,,,,
0.0,0.0003,-3.8442256450653076,275399,-0.9776196479797363,275500,0.0005298607866279781,500.0,0.002046295441687107,,,,,
0.0,0.0003,-0.22618961334228516,275899,-0.9211345314979553,276000,0.0005250055692158639,500.0,0.0019311393843963742,,,,,
,,,,,276000,,,,0.0,552,500.0,6,42320
1.4,0.0003,1.1771962642669678,276399,-0.9217996597290039,276500,0.0005252292030490935,500.0,0.0018731583841145039,,,,,
0.0,0.0003,-5.3907084465026855,276899,-0.9745805859565735,277000,0.0005170396761968732,500.0,0.008933467790484428,,,,,
0.0,0.0003,0.3157682418823242,277399,-0.9210665822029114,277500,0.0005240709288045764,500.0,0.004917011130601168,,,,,
0.0,0.0003,-0.43203651905059814,277899,-0.9483139514923096,278000,0.0005356241599656641,500.0,0.018917348235845566,,,,,
,,,,,278000,,,,0.0,556,500.0,6,42656
0.0,0.0003,-2.6558375358581543,278399,-0.9002639651298523,278500,0.000529771379660815,500.0,0.0017888331785798073,,,,,
0.0,0.0003,0.7256909012794495,278899,-0.8986687660217285,279000,0.0005239140009507537,500.0,0.0022231307812035084,,,,,
0.0,0.0003,-2.9555301666259766,279399,-0.8244236707687378,279500,0.0005160126020200551,500.0,0.0019543329253792763,,,,,
0.0,0.0003,2.928864002227783,279899,-0.9528779983520508,280000,0.0005239230231381953,500.0,0.0018212961731478572,,,,,
,,,,,280000,,,,0.01,560,500.0,6,42988
0.0,0.0003,0.6908810138702393,280399,-0.9992098212242126,280500,0.0005245789652690291,500.0,0.002688072854653001,,,,,
0.0,0.0003,1.3964160680770874,280899,-0.9065108895301819,281000,0.0005204698536545038,500.0,0.005499552004039288,,,,,
0.0,0.0003,1.1187015771865845,281399,-0.8839442729949951,281500,0.0005301165510900319,500.0,0.0022318121045827866,,,,,
0.0,0.0003,5.042655944824219,281899,-0.9687720537185669,282000,0.0005334072629921138,500.0,0.002365261083468795,,,,,
,,,,,282000,,,,0.01,564,500.0,6,43317
0.0,0.0003,3.1302871704101562,282399,-0.8757750391960144,282500,0.0005273002316243947,500.0,0.009011399000883102,,,,,
0.0,0.0003,-0.033316612243652344,282899,-0.9370448589324951,283000,0.000512901577167213,500.0,0.0027133754920214415,,,,,
0.0,0.0003,-0.6765680313110352,283399,-0.934765636920929,283500,0.0005144003080204129,500.0,0.004491877276450396,,,,,
0.0,0.0003,0.6540273427963257,283899,-1.0156264305114746,284000,0.0005283450009301305,500.0,0.0020548547618091106,,,,,
,,,,,284000,,,,0.01,568,500.0,6,43654
0.0,0.0003,-3.90814471244812,284399,-0.8485825061798096,284500,0.0005167089402675629,500.0,0.00492829829454422,,,,,
0.0,0.0003,-2.072399616241455,284899,-0.8890938758850098,285000,0.0005159272695891559,500.0,0.002347921021282673,,,,,
0.0,0.0003,-0.3617928624153137,285399,-0.8597944974899292,285500,0.0005082597490400076,500.0,0.016292795538902283,,,,,
0.0,0.0003,0.5181746482849121,285899,-0.8806936144828796,286000,0.0005027957959100604,500.0,0.0016591516323387623,,,,,
,,,,,286000,,,,0.01,572,500.0,6,43986
0.0,0.0003,-3.095163583755493,286399,-0.862250804901123,286500,0.0005169230862520635,500.0,0.0021457893308252096,,,,,
0.0,0.0003,-1.9319846630096436,286899,-0.8791893720626831,287000,0.0005164126632735133,500.0,0.0021672972943633795,,,,,
0.0,0.0003,3.527733564376831,287399,-0.8482205867767334,287500,0.0005048647872172296,500.0,0.011072482913732529,,,,,
0.0,0.0003,-3.3866281509399414,287899,-0.9519137144088745,288000,0.0005169746000319719,500.0,0.005504511296749115,,,,,
,,,,,288000,,,,0.01,576,500.0,6,44324
0.0,0.0003,-2.0552141666412354,288399,-0.8757403492927551,288500,0.0004969875444658101,500.0,0.0021264716051518917,,,,,
0.2,0.0003,5.202507495880127,288899,-0.91746586561203,289000,0.0004974176408722997,500.0,0.0022420543245971203,,,,,
0.0,0.0003,0.43293142318725586,289399,-0.912177562713623,289500,0.000515635299962014,500.0,0.007735058199614286,,,,,
0.0,0.0003,2.471143960952759,289899,-0.886469841003418,290000,0.000503570307046175,500.0,0.002275529783219099,,,,,
,,,,,290000,,,,0.01,580,500.0,6,44661
0.0,0.0003,1.7604812383651733,290399,-0.9588664174079895,290500,0.0005024429992772639,500.0,0.0034662073012441397,,,,,
0.0,0.0003,-2.9449622631073,290899,-0.9015445709228516,291000,0.0005092589999549091,500.0,0.0017756891902536154,,,,,
0.0,0.0003,-2.7381696701049805,291399,-0.9240970611572266,291500,0.000500749156344682,500.0,0.0031673149205744267,,,,,
0.0,0.0003,-4.229774475097656,291899,-0.8427571654319763,292000,0.0004976878990419209,500.0,0.0019276561215519905,,,,,
,,,,,292000,,,,0.01,584,500.0,6,45005
0.0,0.0003,-3.616304636001587,292399,-0.9190521836280823,292500,0.0005092101637274027,500.0,0.009761679917573929,,,,,
0.0,0.0003,3.480074167251587,292899,-0.8483027815818787,293000,0.00050650181947276,500.0,0.002630025614053011,,,,,
0.0,0.0003,1.9162958860397339,293399,-0.8608224391937256,293500,0.0005086811142973602,500.0,0.0017783029470592737,,,,,
0.0,0.0003,-0.80654376745224,293899,-0.8272958993911743,294000,0.0005166693008504808,500.0,0.002529147546738386,,,,,
,,,,,294000,,,,0.01,588,500.0,6,45346
0.0,0.0003,3.37013578414917,294399,-0.909903883934021,294500,0.000499169051181525,500.0,0.0019492984283715487,,,,,
0.0,0.0003,-3.485886335372925,294899,-0.922603189945221,295000,0.0004976019845344126,500.0,0.00287762563675642,,,,,
0.0,0.0003,2.7742152214050293,295399,-0.815649151802063,295500,0.0005182813038118184,500.0,0.00227840687148273,,,,,
0.2,0.0003,3.7160346508026123,295899,-0.9657459259033203,296000,0.0005304067744873464,500.0,0.002552015706896782,,,,,
,,,,,296000,,,,0.01,592,500.0,6,45683
0.0,0.0003,2.140249252319336,296399,-0.831868052482605,296500,0.0005155271501280367,500.0,0.010310213081538677,,,,,
0.0,0.0003,-1.658245325088501,296899,-0.8318651914596558,297000,0.0005081608542241156,500.0,0.0019737165421247482,,,,,
0.0,0.0003,0.414111852645874,297399,-0.8503713607788086,297500,0.0005047735758125782,500.0,0.001887660939246416,,,,,
0.0,0.0003,-0.19185101985931396,297899,-0.8261067867279053,298000,0.0005148611380718648,500.0,0.00403851643204689,,,,,
,,,,,298000,,,,0.01,596,500.0,6,46018
0.0,0.0003,-1.6241381168365479,298399,-0.817406415939331,298500,0.0005039902171120048,500.0,0.002076735720038414,,,,,
0.0,0.0003,3.239711046218872,298899,-0.8882035613059998,299000,0.0005073802312836051,500.0,0.0018719462677836418,,,,,
0.0,0.0003,-4.177216053009033,299399,-0.7880650758743286,299500,0.0005044391145929694,500.0,0.003147351322695613,,,,,
0.0,0.0003,-5.575220108032227,299899,-0.8332188129425049,300000,0.0005031375330872834,500.0,0.0022668230812996626,,,,,
,,,,,300000,,,,0.01,600,500.0,6,46354
0.0,0.0003,-0.731215238571167,300399,-0.8509595394134521,300500,0.0004958740901201963,500.0,0.0018046001205220819,,,,,
0.0,0.0003,4.553317070007324,300899,-0.8241535425186157,301000,0.00048259191680699587,500.0,0.003073704894632101,,,,,
0.0,0.0003,-2.9275550842285156,301399,-0.7928512096405029,301500,0.0004961512750014663,500.0,0.002835942432284355,,,,,
0.0,0.0003,2.695000171661377,301899,-0.7744653224945068,302000,0.00046441005542874336,500.0,0.0014949393225833774,,,,,
,,,,,302000,,,,0.01,604,500.0,6,46691
0.0,0.0003,-1.9288949966430664,302399,-0.8111570477485657,302500,0.0004827629018109292,500.0,0.0021090316586196423,,,,,
0.0,0.0003,-1.1498568058013916,302899,-0.8184522986412048,303000,0.00048438741941936314,500.0,0.0034702580887824297,,,,,
0.0,0.0003,-3.3697288036346436,303399,-0.7913432121276855,303500,0.0004926903638988733,500.0,0.0033602933399379253,,,,,
0.0,0.0003,0.7151647806167603,303899,-0.8918598890304565,304000,0.0004880517371930182,500.0,0.00200945558026433,,,,,
,,,,,304000,,,,0.01,608,500.0,6,47024
0.0,0.0003,-2.078125476837158,304399,-0.896432638168335,304500,0.00047673762310296297,500.0,0.005112369544804096,,,,,
0.0,0.0003,2.2186031341552734,304899,-0.9957731366157532,305000,0.00046572531573474407,500.0,0.002384402323514223,,,,,
0.0,0.0003,0.5426446199417114,305399,-0.8642909526824951,305500,0.0004732171364594251,500.0,0.0019012684933841228,,,,,
0.0,0.0003,-6.136590003967285,305899,-0.8683861494064331,306000,0.000470807048259303,500.0,0.0021874038502573967,,,,,
,,,,,306000,,,,0.01,612,500.0,6,47363
0.0,0.0003,-3.840620994567871,306399,-0.8513086438179016,306500,0.00045348674757406116,500.0,0.0015362906269729137,,,,,
0.2,0.0003,-1.2766575813293457,306899,-0.8582174777984619,307000,0.0004451356071513146,500.0,0.004633469041436911,,,,,
0.0,0.0003,4.3342790603637695,307399,-0.9064573049545288,307500,0.0004591869073919952,500.0,0.0016853800043463707,,,,,
0.0,0.0003,1.6535710096359253,307899,-0.8614190816879272,308000,0.0004520909278653562,500.0,0.0017225670162588358,,,,,
,,,,,308000,,,,0.65,616,500.0,6,47694
0.0,0.0003,-1.1600658893585205,308399,-0.8179383277893066,308500,0.0004513777093961835,500.0,0.0017593295779079199,,,,,
0.0,0.0003,-1.1896326541900635,308899,-0.8185938596725464,309000,0.00045127293560653925,500.0,0.0019368825014680624,,,,,
0.0,0.0003,2.581117630004883,309399,-0.8862862586975098,309500,0.0004498999915085733,500.0,0.006330172996968031,,,,,
